TransactionID,CustomerID,CustomerSegment,ProductCategory,OrderMonth,PaymentTerms,IsStandardOrder,IsUrgent,TransactionAmount,COGS_EUR,WarehouseCost_EUR,ShippingCost_EUR,ReturnsCost_EUR,InterestCost_EUR,OverheadCost_EUR,TotalCost_EUR,Profit_EUR,ProfitMargin_Pct,CostToRevenue_Pct,ProfitabilityCategory,ShouldRaisePrice,ShouldReduceCost,ShouldReviewCustomer
TXN-2023-013014,CUST-400,SMB,Frozen,3,Net-30,False,False,91.75,55.05,49.28,23.51,0.0,0.38,69.23,197.45,-105.7,-115.2,215.2,Loss,True,True,True
TXN-2023-013015,CUST-400,SMB,Frozen,3,Net-30,True,False,335.57,201.34,79.57,0.0,0.0,1.38,69.23,351.52,-15.95,-4.75,104.75,Breakeven,True,True,True
TXN-2023-013016,CUST-400,SMB,Fresh,4,Net-30,True,False,685.76,411.46,212.63,0.0,0.0,2.82,79.23,706.14,-20.38,-2.97,102.97,Breakeven,True,True,True
TXN-2023-013017,CUST-400,SMB,Fresh,4,Net-30,False,True,816.17,489.7,480.26,123.47,0.0,3.35,79.23,1176.01,-359.84,-44.09,144.09,Loss,True,True,True
TXN-2023-013018,CUST-400,SMB,Fresh,4,Net-30,True,False,367.17,220.3,115.68,0.0,0.0,1.51,79.23,416.72,-49.55,-13.5,113.5,Loss,True,True,True
TXN-2023-013019,CUST-400,SMB,Fresh,5,Net-30,True,False,376.0,225.6,173.5,0.0,118.41,1.55,79.23,598.29,-222.29,-59.12,159.12,Loss,True,True,True
TXN-2023-013020,CUST-400,SMB,Fresh,5,Net-30,True,False,664.52,398.71,207.65,0.0,0.0,2.73,79.23,688.32,-23.8,-3.58,103.58,Breakeven,True,True,True
TXN-2023-013021,CUST-400,SMB,Fresh,5,Net-60,True,False,315.03,189.02,118.15,0.0,0.0,2.59,79.23,388.99,-73.96,-23.48,123.48,Loss,True,True,True
TXN-2023-013022,CUST-400,SMB,Fresh,6,Net-90,False,False,302.56,181.54,310.32,63.8,0.0,3.73,79.23,638.62,-336.06,-111.07,211.07,Loss,True,True,True
TXN-2023-013023,CUST-400,SMB,Fresh,6,Net-30,True,False,357.34,214.4,147.89,0.0,0.0,1.47,79.23,442.99,-85.65,-23.97,123.97,Loss,True,True,True
TXN-2023-013024,CUST-400,SMB,Grocery,7,Net-30,True,False,394.56,236.74,64.9,0.0,0.0,1.62,64.23,367.49,27.07,6.86,93.14,Profitable,False,False,False
TXN-2023-013025,CUST-400,SMB,Fresh,7,Net-30,False,False,315.67,189.4,188.59,63.8,0.0,1.3,79.23,522.32,-206.65,-65.46,165.46,Loss,True,True,True
TXN-2023-013026,CUST-400,SMB,Frozen,8,Net-60,True,False,421.06,252.64,95.15,0.0,0.0,3.46,69.23,420.48,0.58,0.14,99.86,Profitable,False,True,True
TXN-2023-013027,CUST-400,SMB,Fresh,8,Net-30,True,True,301.63,180.98,214.23,0.0,0.0,1.24,79.23,475.68,-174.05,-57.7,157.7,Loss,True,True,True
TXN-2023-013028,CUST-400,SMB,Fresh,8,Net-30,True,False,622.71,373.63,184.19,0.0,0.0,2.56,79.23,639.61,-16.9,-2.71,102.71,Breakeven,True,True,True
TXN-2023-013029,CUST-400,SMB,Fresh,8,Net-30,True,False,375.91,225.55,119.15,0.0,111.82,1.54,79.23,537.29,-161.38,-42.93,142.93,Loss,True,True,True
TXN-2023-013030,CUST-400,SMB,Fresh,9,Net-30,True,False,316.57,189.94,118.34,0.0,0.0,1.3,79.23,388.81,-72.24,-22.82,122.82,Loss,True,True,True
TXN-2023-013031,CUST-400,SMB,Grocery,9,Net-90,True,True,295.66,177.4,78.69,0.0,0.0,3.65,64.23,323.97,-28.31,-9.57,109.57,Loss,True,True,True
TXN-2023-013032,CUST-400,SMB,Frozen,9,Net-30,True,False,691.55,414.93,90.41,0.0,0.0,2.84,69.23,577.41,114.14,16.5,83.5,Highly Profitable,False,False,False
TXN-2023-013033,CUST-400,SMB,Fresh,10,Net-60,True,False,144.57,86.74,121.46,0.0,0.0,1.19,79.23,288.62,-144.05,-99.64,199.64,Loss,True,True,True
TXN-2023-013034,CUST-400,SMB,Fresh,10,Net-30,True,False,149.84,89.9,67.76,0.0,0.0,0.62,79.23,237.51,-87.67,-58.51,158.51,Loss,True,True,True
TXN-2023-013035,CUST-400,SMB,Milk,10,Net-90,True,False,253.37,152.02,118.54,0.0,0.0,3.12,74.23,347.91,-94.54,-37.31,137.31,Loss,True,True,True
TXN-2023-013036,CUST-400,SMB,Fresh,11,Net-30,True,False,221.0,132.6,124.33,0.0,0.0,0.91,79.23,337.07,-116.07,-52.52,152.52,Loss,True,True,True
TXN-2023-013037,CUST-400,SMB,Fresh,11,Net-90,True,False,218.87,131.32,83.32,0.0,0.0,2.7,79.23,296.57,-77.7,-35.5,135.5,Loss,True,True,True
TXN-2023-013038,CUST-400,SMB,Fresh,12,Net-30,True,False,539.08,323.45,180.46,0.0,167.33,2.22,79.23,752.69,-213.61,-39.62,139.62,Loss,True,True,True
TXN-2023-013039,CUST-400,SMB,Fresh,12,Net-60,True,False,457.88,274.73,163.44,0.0,142.96,3.76,79.23,664.12,-206.24,-45.04,145.04,Loss,True,True,True
TXN-2023-013040,CUST-401,SMB,Frozen,1,Net-30,True,False,155.67,93.4,38.75,0.0,0.0,0.64,69.23,202.02,-46.35,-29.78,129.78,Loss,True,True,True
TXN-2023-013041,CUST-401,SMB,Frozen,1,Net-30,True,True,268.77,161.26,88.4,0.0,0.0,1.1,69.23,319.99,-51.22,-19.06,119.06,Loss,True,True,True
TXN-2023-013042,CUST-401,SMB,Frozen,1,Net-60,True,False,197.9,118.74,73.27,0.0,0.0,1.63,69.23,262.87,-64.97,-32.83,132.83,Loss,True,True,True
TXN-2023-013043,CUST-401,SMB,Frozen,2,Net-30,True,False,306.43,183.86,76.96,0.0,0.0,1.26,69.23,331.31,-24.88,-8.12,108.12,Breakeven,True,True,True
TXN-2023-013044,CUST-401,SMB,Fresh,2,Net-30,False,False,336.56,201.94,258.05,65.78,0.0,1.38,79.23,606.38,-269.82,-80.17,180.17,Loss,True,True,True
TXN-2023-013045,CUST-401,SMB,Fresh,2,Net-30,False,False,132.19,79.31,143.9,49.92,0.0,0.54,79.23,352.9,-220.71,-166.97,266.97,Loss,True,True,True
TXN-2023-013046,CUST-401,SMB,Milk,2,Net-60,True,False,346.0,207.6,95.15,0.0,0.0,2.84,74.23,379.82,-33.82,-9.77,109.77,Loss,True,True,True
TXN-2023-013047,CUST-401,SMB,Frozen,2,Net-90,False,False,229.5,137.7,120.54,30.52,0.0,2.83,69.23,360.82,-131.32,-57.22,157.22,Loss,True,True,True
TXN-2023-013048,CUST-401,SMB,Grocery,3,Net-30,True,False,157.62,94.57,48.62,0.0,0.0,0.65,64.23,208.07,-50.45,-32.01,132.01,Loss,True,True,True
TXN-2023-013049,CUST-401,SMB,Frozen,3,Net-30,True,False,400.64,240.38,78.64,0.0,0.0,1.65,69.23,389.9,10.74,2.68,97.32,Profitable,False,True,True
TXN-2023-013050,CUST-401,SMB,Fresh,3,Net-30,True,False,175.33,105.2,116.42,0.0,0.0,0.72,79.23,301.57,-126.24,-72.0,172.0,Loss,True,True,True
TXN-2023-013051,CUST-401,SMB,Fresh,3,Net-30,True,False,285.95,171.57,98.65,0.0,0.0,1.18,79.23,350.63,-64.68,-22.62,122.62,Loss,True,True,True
TXN-2023-013052,CUST-401,SMB,Grocery,4,Net-30,True,False,252.63,151.58,62.89,0.0,0.0,1.04,64.23,279.74,-27.11,-10.73,110.73,Loss,True,True,True
TXN-2023-013053,CUST-401,SMB,Fresh,4,Net-30,False,False,169.41,101.65,134.8,51.9,0.0,0.7,79.23,368.28,-198.87,-117.39,217.39,Loss,True,True,True
TXN-2023-013054,CUST-401,SMB,Frozen,4,Net-30,True,False,247.86,148.72,70.3,0.0,0.0,1.02,69.23,289.27,-41.41,-16.71,116.71,Loss,True,True,True
TXN-2023-013055,CUST-401,SMB,Frozen,4,Net-30,False,False,156.43,93.86,108.21,27.01,0.0,0.64,69.23,298.95,-142.52,-91.11,191.11,Loss,True,True,True
TXN-2023-013056,CUST-401,SMB,Fresh,5,Net-30,False,False,256.51,153.91,189.33,59.83,0.0,1.05,79.23,483.35,-226.84,-88.43,188.43,Loss,True,True,True
TXN-2023-013057,CUST-401,SMB,Frozen,5,Net-30,True,False,144.13,86.48,52.55,0.0,0.0,0.59,69.23,208.85,-64.72,-44.9,144.9,Loss,True,True,True
TXN-2023-013058,CUST-401,SMB,Fresh,5,Net-30,True,False,225.67,135.4,127.32,0.0,0.0,0.93,79.23,342.88,-117.21,-51.94,151.94,Loss,True,True,True
TXN-2023-013059,CUST-401,SMB,Delicatessen,5,Net-30,True,False,178.94,107.36,94.71,0.0,55.98,0.74,77.23,336.02,-157.08,-87.79,187.79,Loss,True,True,True
TXN-2023-013060,CUST-401,SMB,Fresh,5,Net-30,False,False,224.3,134.58,174.21,55.87,0.0,0.92,79.23,444.81,-220.51,-98.31,198.31,Loss,True,True,True
TXN-2023-013061,CUST-401,SMB,Frozen,6,Net-90,True,False,127.26,76.36,67.57,0.0,0.0,1.57,69.23,214.73,-87.47,-68.73,168.73,Loss,True,True,True
TXN-2023-013062,CUST-401,SMB,Delicatessen,6,Net-30,True,True,329.03,197.42,224.83,0.0,0.0,1.35,77.23,500.83,-171.8,-52.21,152.21,Loss,True,True,True
TXN-2023-013063,CUST-401,SMB,Fresh,6,Net-30,True,False,73.67,44.2,79.4,0.0,0.0,0.3,79.23,203.13,-129.46,-175.73,275.73,Loss,True,True,True
TXN-2023-013064,CUST-401,SMB,Fresh,7,Net-30,True,False,140.78,84.47,66.67,0.0,43.27,0.58,79.23,274.22,-133.44,-94.78,194.78,Loss,True,True,True
TXN-2023-013065,CUST-401,SMB,Grocery,7,Net-30,True,True,199.17,119.5,73.28,0.0,0.0,0.82,64.23,257.83,-58.66,-29.45,129.45,Loss,True,True,True
TXN-2023-013066,CUST-401,SMB,Delicatessen,7,Net-60,False,False,202.43,121.46,254.32,41.68,0.0,1.66,77.23,496.35,-293.92,-145.19,245.19,Loss,True,True,True
TXN-2023-013067,CUST-401,SMB,Fresh,7,Net-30,True,False,508.11,304.87,256.78,0.0,0.0,2.09,79.23,642.97,-134.86,-26.54,126.54,Loss,True,True,True
TXN-2023-013068,CUST-401,SMB,Frozen,8,Net-30,True,False,294.11,176.47,59.33,0.0,0.0,1.21,69.23,306.24,-12.13,-4.12,104.12,Breakeven,True,True,True
TXN-2023-013069,CUST-401,SMB,Frozen,8,Net-30,True,False,183.97,110.38,41.32,0.0,0.0,0.76,69.23,221.69,-37.72,-20.5,120.5,Loss,True,True,True
TXN-2023-013070,CUST-401,SMB,Delicatessen,8,Net-60,False,False,144.84,86.9,155.95,40.3,0.0,1.19,77.23,361.57,-216.73,-149.64,249.64,Loss,True,True,True
TXN-2023-013071,CUST-401,SMB,Grocery,8,Net-60,True,False,374.08,224.45,77.7,0.0,0.0,3.07,64.23,369.45,4.63,1.24,98.76,Profitable,False,True,True
TXN-2023-013072,CUST-401,SMB,Frozen,8,Net-30,False,True,388.17,232.9,141.6,57.53,123.58,1.6,69.23,626.44,-238.27,-61.38,161.38,Loss,True,True,True
TXN-2023-013073,CUST-401,SMB,Fresh,9,Net-60,True,False,381.39,228.83,174.15,0.0,0.0,3.13,79.23,485.34,-103.95,-27.26,127.26,Loss,True,True,True
TXN-2023-013074,CUST-401,SMB,Fresh,9,Net-30,True,True,500.8,300.48,277.04,0.0,0.0,2.06,79.23,658.81,-158.01,-31.55,131.55,Loss,True,True,True
TXN-2023-013075,CUST-401,SMB,Frozen,9,Net-90,True,False,61.57,36.94,60.62,0.0,20.06,0.76,69.23,187.61,-126.04,-204.71,304.71,Loss,True,True,True
TXN-2023-013076,CUST-401,SMB,Fresh,9,Net-60,True,False,203.1,121.86,81.43,0.0,0.0,1.67,79.23,284.19,-81.09,-39.93,139.93,Loss,True,True,True
TXN-2023-013077,CUST-401,SMB,Grocery,10,Net-30,True,False,188.03,112.82,50.51,0.0,0.0,0.77,64.23,228.33,-40.3,-21.43,121.43,Loss,True,True,True
TXN-2023-013078,CUST-401,SMB,Fresh,10,Net-30,True,True,522.57,313.54,334.82,0.0,0.0,2.15,79.23,729.74,-207.17,-39.64,139.64,Loss,True,True,True
TXN-2023-013079,CUST-401,SMB,Fresh,10,Net-30,True,True,177.87,106.72,157.43,0.0,0.0,0.73,79.23,344.11,-166.24,-93.46,193.46,Loss,True,True,True
TXN-2023-013080,CUST-401,SMB,Frozen,11,Net-30,False,False,116.62,69.97,108.85,24.67,0.0,0.48,69.23,273.2,-156.58,-134.27,234.27,Loss,True,True,True
TXN-2023-013081,CUST-401,SMB,Frozen,11,Net-30,False,True,202.96,121.78,116.01,49.35,0.0,0.83,69.23,357.2,-154.24,-75.99,175.99,Loss,True,True,True
TXN-2023-013082,CUST-401,SMB,Delicatessen,11,Net-90,False,False,178.16,106.9,200.52,41.22,0.0,2.2,77.23,428.07,-249.91,-140.27,240.27,Loss,True,True,True
TXN-2023-013083,CUST-401,SMB,Grocery,11,Net-30,True,False,82.17,49.3,43.26,0.0,0.0,0.34,64.23,157.13,-74.96,-91.23,191.23,Loss,True,True,True
TXN-2023-013084,CUST-401,SMB,Fresh,12,Net-30,False,False,271.36,162.82,241.45,59.83,111.4,1.12,79.23,655.85,-384.49,-141.69,241.69,Loss,True,True,True
TXN-2023-013085,CUST-401,SMB,Fresh,12,Net-30,True,False,174.55,104.73,141.18,0.0,0.0,0.72,79.23,325.86,-151.31,-86.69,186.69,Loss,True,True,True
TXN-2023-013086,CUST-401,SMB,Fresh,12,Net-60,False,True,169.29,101.57,168.48,71.9,0.0,1.39,79.23,422.57,-253.28,-149.62,249.62,Loss,True,True,True
TXN-2023-013087,CUST-401,SMB,Fresh,12,Net-30,False,False,73.4,44.04,119.58,43.97,36.09,0.3,79.23,323.21,-249.81,-340.34,440.34,Loss,True,True,True
TXN-2023-013088,CUST-401,SMB,Frozen,12,Net-30,True,True,215.07,129.04,60.61,0.0,0.0,0.88,69.23,259.76,-44.69,-20.78,120.78,Loss,True,True,True
TXN-2023-013089,CUST-402,Mid-Market,Fresh,1,Net-60,True,False,1276.15,765.69,368.89,0.0,389.97,10.49,99.59,1634.63,-358.48,-28.09,128.09,Loss,True,True,True
TXN-2023-013090,CUST-402,Mid-Market,Frozen,1,Net-90,True,False,1265.12,759.07,170.0,0.0,0.0,15.6,89.59,1034.26,230.86,18.25,81.75,Highly Profitable,False,False,False
TXN-2023-013091,CUST-402,Mid-Market,Fresh,1,Net-90,True,True,1391.26,834.76,554.8,0.0,0.0,17.15,99.59,1506.3,-115.04,-8.27,108.27,Loss,True,True,True
TXN-2023-013092,CUST-402,Mid-Market,Delicatessen,2,Net-60,False,False,760.45,456.27,351.38,51.8,0.0,6.25,97.59,963.29,-202.84,-26.67,126.67,Loss,True,True,True
TXN-2023-013093,CUST-402,Mid-Market,Frozen,2,Net-90,True,False,715.61,429.37,116.36,0.0,0.0,8.82,89.59,644.14,71.47,9.99,90.01,Highly Profitable,False,False,False
TXN-2023-013094,CUST-402,Mid-Market,Frozen,2,Net-90,True,False,747.72,448.63,103.38,0.0,0.0,9.22,89.59,650.82,96.9,12.96,87.04,Highly Profitable,False,False,False
TXN-2023-013095,CUST-402,Mid-Market,Delicatessen,2,Net-60,True,False,863.87,518.32,306.45,0.0,0.0,7.1,97.59,929.46,-65.59,-7.59,107.59,Loss,True,True,True
TXN-2023-013096,CUST-402,Mid-Market,Fresh,3,Net-60,True,False,1242.95,745.77,305.71,0.0,0.0,10.22,99.59,1161.29,81.66,6.57,93.43,Highly Profitable,False,False,False
TXN-2023-013097,CUST-402,Mid-Market,Fresh,3,Net-60,True,False,1224.76,734.86,355.44,0.0,0.0,10.07,99.59,1199.96,24.8,2.03,97.97,Profitable,False,True,True
TXN-2023-013098,CUST-402,Mid-Market,Delicatessen,3,Net-90,False,True,1180.24,708.14,655.13,79.63,0.0,14.55,97.59,1555.04,-374.8,-31.76,131.76,Loss,True,True,True
TXN-2023-013099,CUST-402,Mid-Market,Frozen,3,Net-30,False,True,1078.0,646.8,325.06,90.25,0.0,4.43,89.59,1156.13,-78.13,-7.25,107.25,Loss,True,True,True
TXN-2023-013100,CUST-402,Mid-Market,Milk,4,Net-90,True,True,1300.08,780.05,363.2,0.0,0.0,16.03,94.59,1253.87,46.21,3.55,96.45,Profitable,False,True,True
TXN-2023-013101,CUST-402,Mid-Market,Fresh,4,Net-30,True,True,399.55,239.73,206.09,0.0,0.0,1.64,99.59,547.05,-147.5,-36.92,136.92,Loss,True,True,True
TXN-2023-013102,CUST-402,Mid-Market,Fresh,4,Net-30,True,False,672.44,403.46,181.43,0.0,0.0,2.76,99.59,687.24,-14.8,-2.2,102.2,Breakeven,True,True,True
TXN-2023-013103,CUST-402,Mid-Market,Frozen,4,Net-60,True,False,1153.02,691.81,167.61,0.0,0.0,9.48,89.59,958.49,194.53,16.87,83.13,Highly Profitable,False,False,False
TXN-2023-013104,CUST-402,Mid-Market,Fresh,5,Net-60,True,False,1798.62,1079.17,439.37,0.0,547.1,14.78,99.59,2180.01,-381.39,-21.2,121.2,Loss,True,True,True
TXN-2023-013105,CUST-402,Mid-Market,Fresh,5,Net-90,False,False,1686.45,1011.87,727.84,172.89,0.0,20.79,99.59,2032.98,-346.53,-20.55,120.55,Loss,True,True,True
TXN-2023-013106,CUST-402,Mid-Market,Frozen,5,Net-60,True,False,543.91,326.35,83.72,0.0,0.0,4.47,89.59,504.13,39.78,7.31,92.69,Profitable,False,False,False
TXN-2023-013107,CUST-402,Mid-Market,Frozen,6,Net-90,True,False,1090.17,654.1,129.38,0.0,0.0,13.44,89.59,886.51,203.66,18.68,81.32,Highly Profitable,False,False,False
TXN-2023-013108,CUST-402,Mid-Market,Frozen,6,Net-30,True,False,2184.99,1310.99,267.9,0.0,0.0,8.98,89.59,1677.46,507.53,23.23,76.77,Highly Profitable,False,False,False
TXN-2023-013109,CUST-402,Mid-Market,Grocery,6,Net-30,False,False,566.35,339.81,113.31,98.2,0.0,2.33,84.59,638.24,-71.89,-12.69,112.69,Loss,True,True,True
TXN-2023-013110,CUST-402,Mid-Market,Grocery,6,Net-60,True,False,1162.58,697.55,127.26,0.0,0.0,9.56,84.59,918.96,243.62,20.96,79.04,Highly Profitable,False,False,False
TXN-2023-013111,CUST-402,Mid-Market,Frozen,6,Net-90,True,False,1130.49,678.29,165.27,0.0,0.0,13.94,89.59,947.09,183.4,16.22,83.78,Highly Profitable,False,False,False
TXN-2023-013112,CUST-402,Mid-Market,Frozen,7,Net-90,False,False,1605.13,963.08,301.73,94.8,0.0,19.79,89.59,1468.99,136.14,8.48,91.52,Highly Profitable,False,False,False
TXN-2023-013113,CUST-402,Mid-Market,Fresh,7,Net-90,True,False,1048.32,628.99,303.69,0.0,0.0,12.92,99.59,1045.19,3.13,0.3,99.7,Profitable,False,True,True
TXN-2023-013114,CUST-402,Mid-Market,Fresh,7,Net-90,True,False,868.13,520.88,237.91,0.0,0.0,10.7,99.59,869.08,-0.95,-0.11,100.11,Breakeven,True,True,True
TXN-2023-013115,CUST-402,Mid-Market,Grocery,8,Net-60,True,False,688.01,412.81,93.4,0.0,0.0,5.65,84.59,596.45,91.56,13.31,86.69,Highly Profitable,False,False,False
TXN-2023-013116,CUST-402,Mid-Market,Fresh,8,Net-60,True,False,591.31,354.79,279.75,0.0,0.0,4.86,99.59,738.99,-147.68,-24.97,124.97,Loss,True,True,True
TXN-2023-013117,CUST-402,Mid-Market,Frozen,8,Net-60,False,False,1370.9,822.54,272.95,83.11,0.0,11.27,89.59,1279.46,91.44,6.67,93.33,Highly Profitable,False,False,False
TXN-2023-013118,CUST-402,Mid-Market,Frozen,8,Net-60,True,False,1522.37,913.42,194.69,0.0,0.0,12.51,89.59,1210.21,312.16,20.5,79.5,Highly Profitable,False,False,False
TXN-2023-013119,CUST-402,Mid-Market,Fresh,9,Net-30,True,False,522.51,313.51,242.55,0.0,0.0,2.15,99.59,657.8,-135.29,-25.89,125.89,Loss,True,True,True
TXN-2023-013120,CUST-402,Mid-Market,Fresh,9,Net-90,True,False,695.1,417.06,240.92,0.0,0.0,8.57,99.59,766.14,-71.04,-10.22,110.22,Loss,True,True,True
TXN-2023-013121,CUST-402,Mid-Market,Fresh,9,Net-90,True,False,2261.89,1357.13,541.07,0.0,0.0,27.89,99.59,2025.68,236.21,10.44,89.56,Highly Profitable,False,False,False
TXN-2023-013122,CUST-402,Mid-Market,Frozen,9,Net-90,False,False,338.7,203.22,90.6,35.19,0.0,4.18,89.59,422.78,-84.08,-24.82,124.82,Loss,True,True,True
TXN-2023-013123,CUST-402,Mid-Market,Frozen,10,Net-60,False,True,650.69,390.41,187.84,70.39,0.0,5.35,89.59,743.58,-92.89,-14.28,114.28,Loss,True,True,True
TXN-2023-013124,CUST-402,Mid-Market,Frozen,10,Net-60,False,False,970.96,582.58,230.1,64.41,0.0,7.98,89.59,974.66,-3.7,-0.38,100.38,Breakeven,True,True,True
TXN-2023-013125,CUST-402,Mid-Market,Fresh,10,Net-60,False,True,1042.52,625.51,564.26,141.32,0.0,8.57,99.59,1439.25,-396.73,-38.06,138.06,Loss,True,True,True
TXN-2023-013126,CUST-402,Mid-Market,Fresh,11,Net-30,True,False,1634.4,980.64,432.27,0.0,0.0,6.72,99.59,1519.22,115.18,7.05,92.95,Highly Profitable,False,False,False
TXN-2023-013127,CUST-402,Mid-Market,Fresh,11,Net-60,False,False,621.34,372.8,359.67,87.6,0.0,5.11,99.59,924.77,-303.43,-48.84,148.84,Loss,True,True,True
TXN-2023-013128,CUST-402,Mid-Market,Fresh,11,Net-30,False,True,976.15,585.69,536.69,137.35,0.0,4.01,99.59,1363.33,-387.18,-39.66,139.66,Loss,True,True,True
TXN-2023-013129,CUST-402,Mid-Market,Fresh,12,Net-60,False,False,1405.09,843.05,766.29,151.07,0.0,11.55,99.59,1871.55,-466.46,-33.2,133.2,Loss,True,True,True
TXN-2023-013130,CUST-402,Mid-Market,Frozen,12,Net-30,True,False,944.98,566.99,130.64,0.0,0.0,3.88,89.59,791.1,153.88,16.28,83.72,Highly Profitable,False,False,False
TXN-2023-013131,CUST-402,Mid-Market,Fresh,12,Net-30,True,True,826.82,496.09,361.81,0.0,0.0,3.4,99.59,960.89,-134.07,-16.22,116.22,Loss,True,True,True
TXN-2023-013132,CUST-402,Mid-Market,Fresh,12,Net-60,False,False,1292.91,775.75,583.76,141.15,0.0,10.63,99.59,1610.88,-317.97,-24.59,124.59,Loss,True,True,True
TXN-2023-013133,CUST-403,Mid-Market,Fresh,1,Net-90,True,False,990.48,594.29,264.73,0.0,0.0,12.21,99.59,970.82,19.66,1.99,98.01,Profitable,False,True,True
TXN-2023-013134,CUST-403,Mid-Market,Grocery,1,Net-30,True,False,912.3,547.38,124.68,0.0,0.0,3.75,84.59,760.4,151.9,16.65,83.35,Highly Profitable,False,False,False
TXN-2023-013135,CUST-403,Mid-Market,Fresh,1,Net-60,False,False,544.61,326.77,270.99,81.65,0.0,4.48,99.59,783.48,-238.87,-43.86,143.86,Loss,True,True,True
TXN-2023-013136,CUST-403,Mid-Market,Fresh,2,Net-30,True,True,1067.31,640.39,541.78,0.0,326.62,4.39,99.59,1612.77,-545.46,-51.11,151.11,Loss,True,True,True
TXN-2023-013137,CUST-403,Mid-Market,Fresh,2,Net-30,False,False,1641.56,984.94,710.61,168.92,0.0,6.75,99.59,1970.81,-329.25,-20.06,120.06,Loss,True,True,True
TXN-2023-013138,CUST-403,Mid-Market,Fresh,2,Net-60,False,False,436.71,262.03,274.02,73.72,0.0,3.59,99.59,712.95,-276.24,-63.25,163.25,Loss,True,True,True
TXN-2023-013139,CUST-403,Mid-Market,Fresh,3,Net-60,False,False,411.68,247.01,224.18,71.73,0.0,3.38,99.59,645.89,-234.21,-56.89,156.89,Loss,True,True,True
TXN-2023-013140,CUST-403,Mid-Market,Fresh,3,Net-60,False,False,1013.09,607.85,462.67,119.34,0.0,8.33,99.59,1297.78,-284.69,-28.1,128.1,Loss,True,True,True
TXN-2023-013141,CUST-403,Mid-Market,Fresh,3,Net-90,False,False,885.36,531.22,376.04,109.42,0.0,10.92,99.59,1127.19,-241.83,-27.31,127.31,Loss,True,True,True
TXN-2023-013142,CUST-403,Mid-Market,Fresh,3,Net-30,True,False,632.35,379.41,214.95,0.0,0.0,2.6,99.59,696.55,-64.2,-10.15,110.15,Loss,True,True,True
TXN-2023-013143,CUST-403,Mid-Market,Grocery,4,Net-90,False,False,700.58,420.35,131.12,119.52,0.0,8.64,84.59,764.22,-63.64,-9.08,109.08,Loss,True,True,True
TXN-2023-013144,CUST-403,Mid-Market,Grocery,4,Net-60,False,False,400.48,240.29,83.69,76.87,0.0,3.29,84.59,488.73,-88.25,-22.04,122.04,Loss,True,True,True
TXN-2023-013145,CUST-403,Mid-Market,Milk,4,Net-60,False,False,869.14,521.48,283.89,57.38,0.0,7.14,94.59,964.48,-95.34,-10.97,110.97,Loss,True,True,True
TXN-2023-013146,CUST-403,Mid-Market,Fresh,4,Net-60,True,False,649.86,389.92,176.3,0.0,191.24,5.34,99.59,862.39,-212.53,-32.7,132.7,Loss,True,True,True
TXN-2023-013147,CUST-403,Mid-Market,Grocery,4,Net-60,False,False,701.62,420.97,209.05,119.52,0.0,5.77,84.59,839.9,-138.28,-19.71,119.71,Loss,True,True,True
TXN-2023-013148,CUST-403,Mid-Market,Milk,5,Net-90,True,False,1386.84,832.1,254.75,0.0,0.0,17.1,94.59,1198.54,188.3,13.58,86.42,Highly Profitable,False,False,False
TXN-2023-013149,CUST-403,Mid-Market,Fresh,5,Net-60,True,False,927.7,556.62,252.34,0.0,0.0,7.62,99.59,916.17,11.53,1.24,98.76,Profitable,False,True,True
TXN-2023-013150,CUST-403,Mid-Market,Fresh,5,Net-60,False,False,1123.36,674.02,500.83,127.27,0.0,9.23,99.59,1410.94,-287.58,-25.6,125.6,Loss,True,True,True
TXN-2023-013151,CUST-403,Mid-Market,Grocery,6,Net-90,False,False,478.58,287.15,159.14,87.53,0.0,5.9,84.59,624.31,-145.73,-30.45,130.45,Loss,True,True,True
TXN-2023-013152,CUST-403,Mid-Market,Milk,6,Net-90,True,True,1176.63,705.98,277.57,0.0,0.0,14.51,94.59,1092.65,83.98,7.14,92.86,Highly Profitable,False,False,False
TXN-2023-013153,CUST-403,Mid-Market,Grocery,6,Net-60,True,False,379.51,227.71,50.11,0.0,0.0,3.12,84.59,365.53,13.98,3.68,96.32,Profitable,False,True,True
TXN-2023-013154,CUST-403,Mid-Market,Grocery,6,Net-90,False,False,620.42,372.25,130.4,105.31,0.0,7.65,84.59,700.2,-79.78,-12.86,112.86,Loss,True,True,True
TXN-2023-013155,CUST-403,Mid-Market,Fresh,7,Net-60,True,False,1790.57,1074.34,438.4,0.0,544.85,14.72,99.59,2171.9,-381.33,-21.3,121.3,Loss,True,True,True
TXN-2023-013156,CUST-403,Mid-Market,Grocery,7,Net-60,False,False,477.84,286.7,92.9,87.53,0.0,3.93,84.59,555.65,-77.81,-16.28,116.28,Loss,True,True,True
TXN-2023-013157,CUST-403,Mid-Market,Fresh,7,Net-60,True,True,1053.76,632.26,415.26,0.0,0.0,8.66,99.59,1155.77,-102.01,-9.68,109.68,Loss,True,True,True
TXN-2023-013158,CUST-403,Mid-Market,Fresh,7,Net-60,True,False,733.89,440.33,223.26,0.0,0.0,6.03,99.59,769.21,-35.32,-4.81,104.81,Loss,True,True,True
TXN-2023-013159,CUST-403,Mid-Market,Fresh,7,Net-30,False,True,308.99,185.39,287.26,83.8,0.0,1.27,99.59,657.31,-348.32,-112.73,212.73,Loss,True,True,True
