TransactionID,CustomerID,CustomerSegment,TransactionAmount_EUR,PaymentTerms,DSO_Days,AnnualInterestRate,DailyInterestCost_EUR,DSO_InterestCost_EUR
TXN-2023-013563,CUST-414,Mid-Market,1164.95,Net-30,30,0.05,0.1596,4.79
TXN-2023-013564,CUST-414,Mid-Market,884.35,Net-60,60,0.05,0.1211,7.27
TXN-2023-013565,CUST-414,Mid-Market,615.9,Net-60,60,0.05,0.0844,5.06
TXN-2023-013566,CUST-414,Mid-Market,460.64,Net-60,60,0.05,0.0631,3.79
TXN-2023-013567,CUST-414,Mid-Market,4102.3,Net-60,60,0.05,0.562,33.72
TXN-2023-013568,CUST-414,Mid-Market,660.78,Net-90,90,0.05,0.0905,8.15
TXN-2023-013569,CUST-414,Mid-Market,1660.08,Net-30,30,0.05,0.2274,6.82
TXN-2023-013570,CUST-414,Mid-Market,744.53,Net-60,60,0.05,0.102,6.12
TXN-2023-013571,CUST-414,Mid-Market,767.15,Net-60,60,0.05,0.1051,6.31
TXN-2023-013572,CUST-414,Mid-Market,1318.89,Net-60,60,0.05,0.1807,10.84
TXN-2023-013573,CUST-414,Mid-Market,1009.23,Net-60,60,0.05,0.1383,8.3
TXN-2023-013574,CUST-414,Mid-Market,648.93,Net-90,90,0.05,0.0889,8.0
TXN-2023-013575,CUST-414,Mid-Market,331.18,Net-60,60,0.05,0.0454,2.72
TXN-2023-013576,CUST-414,Mid-Market,523.26,Net-30,30,0.05,0.0717,2.15
TXN-2023-013577,CUST-414,Mid-Market,1189.47,Net-30,30,0.05,0.1629,4.89
TXN-2023-013578,CUST-414,Mid-Market,2057.76,Net-60,60,0.05,0.2819,16.91
TXN-2023-013579,CUST-414,Mid-Market,325.94,Net-90,90,0.05,0.0446,4.02
TXN-2023-013580,CUST-414,Mid-Market,868.4,Net-30,30,0.05,0.119,3.57
TXN-2023-013581,CUST-414,Mid-Market,383.24,Net-90,90,0.05,0.0525,4.72
TXN-2023-013582,CUST-414,Mid-Market,501.28,Net-60,60,0.05,0.0687,4.12
TXN-2023-013583,CUST-414,Mid-Market,1072.97,Net-90,90,0.05,0.147,13.23
TXN-2023-013584,CUST-415,SMB,1029.47,Net-30,30,0.05,0.141,4.23
TXN-2023-013585,CUST-415,SMB,337.33,Net-30,30,0.05,0.0462,1.39
TXN-2023-013586,CUST-415,SMB,318.11,Net-60,60,0.05,0.0436,2.61
TXN-2023-013587,CUST-415,SMB,1101.97,Net-60,60,0.05,0.151,9.06
TXN-2023-013588,CUST-415,SMB,369.72,Net-30,30,0.05,0.0506,1.52
TXN-2023-013589,CUST-415,SMB,813.81,Net-30,30,0.05,0.1115,3.34
TXN-2023-013590,CUST-415,SMB,380.08,Net-30,30,0.05,0.0521,1.56
TXN-2023-013591,CUST-415,SMB,545.15,Net-30,30,0.05,0.0747,2.24
TXN-2023-013592,CUST-415,SMB,469.02,Net-90,90,0.05,0.0642,5.78
TXN-2023-013593,CUST-415,SMB,227.51,Net-30,30,0.05,0.0312,0.93
TXN-2023-013594,CUST-415,SMB,351.24,Net-30,30,0.05,0.0481,1.44
TXN-2023-013595,CUST-415,SMB,488.42,Net-30,30,0.05,0.0669,2.01
TXN-2023-013596,CUST-415,SMB,886.82,Net-30,30,0.05,0.1215,3.64
TXN-2023-013597,CUST-415,SMB,330.07,Net-30,30,0.05,0.0452,1.36
TXN-2023-013598,CUST-415,SMB,237.98,Net-30,30,0.05,0.0326,0.98
TXN-2023-013599,CUST-415,SMB,476.58,Net-30,30,0.05,0.0653,1.96
TXN-2023-013600,CUST-415,SMB,532.82,Net-30,30,0.05,0.073,2.19
TXN-2023-013601,CUST-415,SMB,560.26,Net-30,30,0.05,0.0767,2.3
TXN-2023-013602,CUST-415,SMB,327.55,Net-60,60,0.05,0.0449,2.69
TXN-2023-013603,CUST-415,SMB,515.84,Net-90,90,0.05,0.0707,6.36
TXN-2023-013604,CUST-415,SMB,724.99,Net-30,30,0.05,0.0993,2.98
TXN-2023-013605,CUST-415,SMB,214.36,Net-60,60,0.05,0.0294,1.76
TXN-2023-013606,CUST-415,SMB,317.21,Net-30,30,0.05,0.0435,1.3
TXN-2023-013607,CUST-415,SMB,648.61,Net-30,30,0.05,0.0889,2.67
TXN-2023-013608,CUST-415,SMB,566.12,Net-90,90,0.05,0.0776,6.98
TXN-2023-013609,CUST-415,SMB,435.26,Net-30,30,0.05,0.0596,1.79
TXN-2023-013610,CUST-415,SMB,525.23,Net-90,90,0.05,0.0719,6.48
TXN-2023-013611,CUST-415,SMB,226.12,Net-30,30,0.05,0.031,0.93
TXN-2023-013612,CUST-415,SMB,778.78,Net-30,30,0.05,0.1067,3.2
TXN-2023-013613,CUST-415,SMB,508.27,Net-30,30,0.05,0.0696,2.09
TXN-2023-013614,CUST-415,SMB,314.51,Net-60,60,0.05,0.0431,2.59
TXN-2023-013615,CUST-415,SMB,392.55,Net-30,30,0.05,0.0538,1.61
TXN-2023-013616,CUST-415,SMB,629.33,Net-30,30,0.05,0.0862,2.59
TXN-2023-013617,CUST-415,SMB,379.84,Net-30,30,0.05,0.052,1.56
TXN-2023-013618,CUST-415,SMB,399.67,Net-30,30,0.05,0.0547,1.64
TXN-2023-013619,CUST-415,SMB,240.0,Net-30,30,0.05,0.0329,0.99
TXN-2023-013620,CUST-415,SMB,879.39,Net-90,90,0.05,0.1205,10.84
TXN-2023-013621,CUST-416,Mid-Market,3104.17,Net-90,90,0.05,0.4252,38.27
TXN-2023-013622,CUST-416,Mid-Market,1408.37,Net-90,90,0.05,0.1929,17.36
TXN-2023-013623,CUST-416,Mid-Market,1572.99,Net-30,30,0.05,0.2155,6.46
TXN-2023-013624,CUST-416,Mid-Market,3344.85,Net-30,30,0.05,0.4582,13.75
TXN-2023-013625,CUST-416,Mid-Market,3043.75,Net-60,60,0.05,0.417,25.02
TXN-2023-013626,CUST-416,Mid-Market,2750.85,Net-60,60,0.05,0.3768,22.61
TXN-2023-013627,CUST-416,Mid-Market,3172.48,Net-90,90,0.05,0.4346,39.11
TXN-2023-013628,CUST-416,Mid-Market,1756.54,Net-30,30,0.05,0.2406,7.22
TXN-2023-013629,CUST-416,Mid-Market,3560.57,Net-60,60,0.05,0.4877,29.26
TXN-2023-013630,CUST-416,Mid-Market,1179.02,Net-90,90,0.05,0.1615,14.54
TXN-2023-013631,CUST-416,Mid-Market,3038.25,Net-60,60,0.05,0.4162,24.97
TXN-2023-013632,CUST-416,Mid-Market,1613.16,Net-90,90,0.05,0.221,19.89
TXN-2023-013633,CUST-417,Mid-Market,823.28,Net-60,60,0.05,0.1128,6.77
TXN-2023-013634,CUST-417,Mid-Market,2342.47,Net-90,90,0.05,0.3209,28.88
TXN-2023-013635,CUST-417,Mid-Market,4538.45,Net-60,60,0.05,0.6217,37.3
TXN-2023-013636,CUST-417,Mid-Market,3649.05,Net-60,60,0.05,0.4999,29.99
TXN-2023-013637,CUST-417,Mid-Market,2518.17,Net-90,90,0.05,0.345,31.05
TXN-2023-013638,CUST-417,Mid-Market,2561.42,Net-60,60,0.05,0.3509,21.05
TXN-2023-013639,CUST-417,Mid-Market,1847.38,Net-60,60,0.05,0.2531,15.18
TXN-2023-013640,CUST-417,Mid-Market,1969.7,Net-90,90,0.05,0.2698,24.28
TXN-2023-013641,CUST-417,Mid-Market,2314.27,Net-30,30,0.05,0.317,9.51
TXN-2023-013642,CUST-417,Mid-Market,2621.66,Net-30,30,0.05,0.3591,10.77
TXN-2023-013643,CUST-417,Mid-Market,3246.53,Net-30,30,0.05,0.4447,13.34
TXN-2023-013644,CUST-417,Mid-Market,2979.39,Net-90,90,0.05,0.4081,36.73
TXN-2023-013645,CUST-417,Mid-Market,1438.74,Net-60,60,0.05,0.1971,11.83
TXN-2023-013646,CUST-417,Mid-Market,1127.47,Net-60,60,0.05,0.1544,9.27
TXN-2023-013647,CUST-417,Mid-Market,828.03,Net-30,30,0.05,0.1134,3.4
TXN-2023-013648,CUST-418,Mid-Market,428.94,Net-60,60,0.05,0.0588,3.53
TXN-2023-013649,CUST-418,Mid-Market,223.7,Net-90,90,0.05,0.0306,2.76
TXN-2023-013650,CUST-418,Mid-Market,907.72,Net-60,60,0.05,0.1243,7.46
TXN-2023-013651,CUST-418,Mid-Market,430.71,Net-90,90,0.05,0.059,5.31
TXN-2023-013652,CUST-418,Mid-Market,373.37,Net-60,60,0.05,0.0511,3.07
TXN-2023-013653,CUST-418,Mid-Market,568.83,Net-60,60,0.05,0.0779,4.68
TXN-2023-013654,CUST-418,Mid-Market,544.36,Net-90,90,0.05,0.0746,6.71
TXN-2023-013655,CUST-418,Mid-Market,577.67,Net-30,30,0.05,0.0791,2.37
TXN-2023-013656,CUST-418,Mid-Market,266.42,Net-90,90,0.05,0.0365,3.28
TXN-2023-013657,CUST-418,Mid-Market,310.75,Net-60,60,0.05,0.0426,2.55
TXN-2023-013658,CUST-418,Mid-Market,129.1,Net-90,90,0.05,0.0177,1.59
TXN-2023-013659,CUST-418,Mid-Market,596.16,Net-60,60,0.05,0.0817,4.9
TXN-2023-013660,CUST-418,Mid-Market,846.16,Net-60,60,0.05,0.1159,6.95
TXN-2023-013661,CUST-418,Mid-Market,485.04,Net-90,90,0.05,0.0664,5.98
TXN-2023-013662,CUST-418,Mid-Market,486.69,Net-90,90,0.05,0.0667,6.0
TXN-2023-013663,CUST-418,Mid-Market,359.39,Net-60,60,0.05,0.0492,2.95
TXN-2023-013664,CUST-418,Mid-Market,685.86,Net-60,60,0.05,0.094,5.64
TXN-2023-013665,CUST-418,Mid-Market,277.13,Net-90,90,0.05,0.038,3.42
TXN-2023-013666,CUST-418,Mid-Market,1298.3,Net-90,90,0.05,0.1778,16.01
TXN-2023-013667,CUST-418,Mid-Market,256.51,Net-90,90,0.05,0.0351,3.16
TXN-2023-013668,CUST-418,Mid-Market,273.27,Net-60,60,0.05,0.0374,2.25
TXN-2023-013669,CUST-418,Mid-Market,308.47,Net-60,60,0.05,0.0423,2.54
TXN-2023-013670,CUST-418,Mid-Market,503.58,Net-30,30,0.05,0.069,2.07
TXN-2023-013671,CUST-418,Mid-Market,268.82,Net-60,60,0.05,0.0368,2.21
TXN-2023-013672,CUST-418,Mid-Market,769.45,Net-90,90,0.05,0.1054,9.49
TXN-2023-013673,CUST-418,Mid-Market,764.52,Net-90,90,0.05,0.1047,9.43
TXN-2023-013674,CUST-418,Mid-Market,159.41,Net-60,60,0.05,0.0218,1.31
TXN-2023-013675,CUST-418,Mid-Market,362.48,Net-60,60,0.05,0.0497,2.98
TXN-2023-013676,CUST-418,Mid-Market,354.63,Net-30,30,0.05,0.0486,1.46
TXN-2023-013677,CUST-418,Mid-Market,416.0,Net-60,60,0.05,0.057,3.42
TXN-2023-013678,CUST-418,Mid-Market,609.92,Net-60,60,0.05,0.0836,5.01
TXN-2023-013679,CUST-418,Mid-Market,451.11,Net-60,60,0.05,0.0618,3.71
TXN-2023-013680,CUST-418,Mid-Market,755.05,Net-30,30,0.05,0.1034,3.1
TXN-2023-013681,CUST-418,Mid-Market,1564.87,Net-60,60,0.05,0.2144,12.86
TXN-2023-013682,CUST-418,Mid-Market,659.3,Net-30,30,0.05,0.0903,2.71
TXN-2023-013683,CUST-418,Mid-Market,232.93,Net-90,90,0.05,0.0319,2.87
TXN-2023-013684,CUST-418,Mid-Market,458.6,Net-60,60,0.05,0.0628,3.77
TXN-2023-013685,CUST-418,Mid-Market,1639.15,Net-90,90,0.05,0.2245,20.21
TXN-2023-013686,CUST-418,Mid-Market,669.19,Net-30,30,0.05,0.0917,2.75
TXN-2023-013687,CUST-418,Mid-Market,521.75,Net-30,30,0.05,0.0715,2.14
TXN-2023-013688,CUST-418,Mid-Market,376.74,Net-60,60,0.05,0.0516,3.1
TXN-2023-013689,CUST-418,Mid-Market,1035.31,Net-60,60,0.05,0.1418,8.51
TXN-2023-013690,CUST-418,Mid-Market,1600.26,Net-60,60,0.05,0.2192,13.15
TXN-2023-013691,CUST-418,Mid-Market,256.49,Net-30,30,0.05,0.0351,1.05
TXN-2023-013692,CUST-418,Mid-Market,449.82,Net-90,90,0.05,0.0616,5.55
TXN-2023-013693,CUST-418,Mid-Market,668.54,Net-90,90,0.05,0.0916,8.24
TXN-2023-013694,CUST-418,Mid-Market,348.5,Net-60,60,0.05,0.0477,2.86
TXN-2023-013695,CUST-419,Mid-Market,1128.34,Net-90,90,0.05,0.1546,13.91
TXN-2023-013696,CUST-419,Mid-Market,1848.9,Net-30,30,0.05,0.2533,7.6
TXN-2023-013697,CUST-419,Mid-Market,689.61,Net-60,60,0.05,0.0945,5.67
TXN-2023-013698,CUST-419,Mid-Market,1634.56,Net-60,60,0.05,0.2239,13.43
TXN-2023-013699,CUST-419,Mid-Market,1658.47,Net-30,30,0.05,0.2272,6.82
TXN-2023-013700,CUST-419,Mid-Market,2050.55,Net-60,60,0.05,0.2809,16.85
TXN-2023-013701,CUST-419,Mid-Market,1820.36,Net-60,60,0.05,0.2494,14.96
TXN-2023-013702,CUST-419,Mid-Market,741.61,Net-60,60,0.05,0.1016,6.1
TXN-2023-013703,CUST-419,Mid-Market,2386.29,Net-60,60,0.05,0.3269,19.61
TXN-2023-013704,CUST-419,Mid-Market,3580.63,Net-30,30,0.05,0.4905,14.71
TXN-2023-013705,CUST-419,Mid-Market,3990.3,Net-30,30,0.05,0.5466,16.4
TXN-2023-013706,CUST-419,Mid-Market,1555.87,Net-30,30,0.05,0.2131,6.39
TXN-2023-013707,CUST-419,Mid-Market,645.91,Net-60,60,0.05,0.0885,5.31
TXN-2023-013708,CUST-419,Mid-Market,4269.5,Net-30,30,0.05,0.5849,17.55
TXN-2023-013709,CUST-419,Mid-Market,1714.03,Net-60,60,0.05,0.2348,14.09
TXN-2023-013710,CUST-419,Mid-Market,1138.77,Net-60,60,0.05,0.156,9.36
TXN-2023-013711,CUST-419,Mid-Market,2939.18,Net-60,60,0.05,0.4026,24.16
TXN-2023-013712,CUST-419,Mid-Market,1632.11,Net-90,90,0.05,0.2236,20.12
TXN-2023-013713,CUST-420,SMB,367.89,Net-30,30,0.05,0.0504,1.51
TXN-2023-013714,CUST-420,SMB,696.73,Net-30,30,0.05,0.0954,2.86
TXN-2023-013715,CUST-420,SMB,377.98,Net-60,60,0.05,0.0518,3.11
TXN-2023-013716,CUST-420,SMB,262.34,Net-30,30,0.05,0.0359,1.08
TXN-2023-013717,CUST-420,SMB,431.25,Net-30,30,0.05,0.0591,1.77
TXN-2023-013718,CUST-420,SMB,771.92,Net-30,30,0.05,0.1057,3.17
TXN-2023-013719,CUST-420,SMB,396.2,Net-30,30,0.05,0.0543,1.63
TXN-2023-013720,CUST-420,SMB,544.22,Net-60,60,0.05,0.0746,4.47
TXN-2023-013721,CUST-420,SMB,354.59,Net-30,30,0.05,0.0486,1.46
TXN-2023-013722,CUST-420,SMB,568.75,Net-30,30,0.05,0.0779,2.34
TXN-2023-013723,CUST-420,SMB,1216.62,Net-30,30,0.05,0.1667,5.0
TXN-2023-013724,CUST-420,SMB,497.09,Net-30,30,0.05,0.0681,2.04
TXN-2023-013725,CUST-420,SMB,376.83,Net-30,30,0.05,0.0516,1.55
TXN-2023-013726,CUST-420,SMB,365.93,Net-30,30,0.05,0.0501,1.5
TXN-2023-013727,CUST-420,SMB,706.31,Net-60,60,0.05,0.0968,5.81
TXN-2023-013728,CUST-420,SMB,762.72,Net-60,60,0.05,0.1045,6.27
TXN-2023-013729,CUST-420,SMB,637.69,Net-30,30,0.05,0.0874,2.62
TXN-2023-013730,CUST-420,SMB,465.82,Net-90,90,0.05,0.0638,5.74
TXN-2023-013731,CUST-420,SMB,269.9,Net-30,30,0.05,0.037,1.11
TXN-2023-013732,CUST-420,SMB,691.6,Net-30,30,0.05,0.0947,2.84
TXN-2023-013733,CUST-420,SMB,459.82,Net-60,60,0.05,0.063,3.78
TXN-2023-013734,CUST-420,SMB,623.88,Net-60,60,0.05,0.0855,5.13
TXN-2023-013735,CUST-420,SMB,697.35,Net-60,60,0.05,0.0955,5.73
TXN-2023-013736,CUST-420,SMB,367.49,Net-30,30,0.05,0.0503,1.51
TXN-2023-013737,CUST-420,SMB,846.38,Net-30,30,0.05,0.1159,3.48
TXN-2023-013738,CUST-420,SMB,314.84,Net-60,60,0.05,0.0431,2.59
TXN-2023-013739,CUST-420,SMB,332.08,Net-30,30,0.05,0.0455,1.36
TXN-2023-013740,CUST-420,SMB,562.49,Net-30,30,0.05,0.0771,2.31
TXN-2023-013741,CUST-420,SMB,355.9,Net-30,30,0.05,0.0488,1.46
TXN-2023-013742,CUST-420,SMB,128.84,Net-60,60,0.05,0.0176,1.06
TXN-2023-013743,CUST-420,SMB,1100.34,Net-30,30,0.05,0.1507,4.52
TXN-2023-013744,CUST-420,SMB,506.03,Net-30,30,0.05,0.0693,2.08
TXN-2023-013745,CUST-420,SMB,720.09,Net-30,30,0.05,0.0986,2.96
TXN-2023-013746,CUST-420,SMB,380.98,Net-30,30,0.05,0.0522,1.57
TXN-2023-013747,CUST-420,SMB,442.13,Net-60,60,0.05,0.0606,3.63
TXN-2023-013748,CUST-421,Mid-Market,785.26,Net-60,60,0.05,0.1076,6.45
TXN-2023-013749,CUST-421,Mid-Market,1080.07,Net-60,60,0.05,0.148,8.88
TXN-2023-013750,CUST-421,Mid-Market,833.25,Net-30,30,0.05,0.1141,3.42
TXN-2023-013751,CUST-421,Mid-Market,518.37,Net-60,60,0.05,0.071,4.26
TXN-2023-013752,CUST-421,Mid-Market,446.21,Net-30,30,0.05,0.0611,1.83
TXN-2023-013753,CUST-421,Mid-Market,669.57,Net-60,60,0.05,0.0917,5.5
TXN-2023-013754,CUST-421,Mid-Market,559.16,Net-60,60,0.05,0.0766,4.6
TXN-2023-013755,CUST-421,Mid-Market,975.07,Net-60,60,0.05,0.1336,8.01
TXN-2023-013756,CUST-421,Mid-Market,659.88,Net-60,60,0.05,0.0904,5.42
TXN-2023-013757,CUST-421,Mid-Market,747.54,Net-60,60,0.05,0.1024,6.14
TXN-2023-013758,CUST-421,Mid-Market,558.53,Net-90,90,0.05,0.0765,6.89
TXN-2023-013759,CUST-421,Mid-Market,1100.95,Net-30,30,0.05,0.1508,4.52
TXN-2023-013760,CUST-421,Mid-Market,902.77,Net-90,90,0.05,0.1237,11.13
TXN-2023-013761,CUST-421,Mid-Market,163.64,Net-30,30,0.05,0.0224,0.67
TXN-2023-013762,CUST-421,Mid-Market,1065.06,Net-60,60,0.05,0.1459,8.75
TXN-2023-013763,CUST-421,Mid-Market,757.03,Net-60,60,0.05,0.1037,6.22
TXN-2023-013764,CUST-421,Mid-Market,704.0,Net-60,60,0.05,0.0964,5.79
TXN-2023-013765,CUST-421,Mid-Market,245.18,Net-90,90,0.05,0.0336,3.02
TXN-2023-013766,CUST-421,Mid-Market,472.63,Net-60,60,0.05,0.0647,3.88
TXN-2023-013767,CUST-421,Mid-Market,588.29,Net-90,90,0.05,0.0806,7.25
TXN-2023-013768,CUST-421,Mid-Market,584.98,Net-30,30,0.05,0.0801,2.4
TXN-2023-013769,CUST-421,Mid-Market,356.72,Net-30,30,0.05,0.0489,1.47
TXN-2023-013770,CUST-421,Mid-Market,405.06,Net-60,60,0.05,0.0555,3.33
TXN-2023-013771,CUST-421,Mid-Market,216.41,Net-30,30,0.05,0.0296,0.89
TXN-2023-013772,CUST-421,Mid-Market,320.53,Net-90,90,0.05,0.0439,3.95
TXN-2023-013773,CUST-421,Mid-Market,703.82,Net-30,30,0.05,0.0964,2.89
TXN-2023-013774,CUST-421,Mid-Market,431.93,Net-30,30,0.05,0.0592,1.78
TXN-2023-013775,CUST-421,Mid-Market,1523.39,Net-60,60,0.05,0.2087,12.52
TXN-2023-013776,CUST-421,Mid-Market,487.98,Net-60,60,0.05,0.0668,4.01
TXN-2023-013777,CUST-421,Mid-Market,438.22,Net-90,90,0.05,0.06,5.4
TXN-2023-013778,CUST-421,Mid-Market,1657.1,Net-60,60,0.05,0.227,13.62
TXN-2023-013779,CUST-421,Mid-Market,535.78,Net-60,60,0.05,0.0734,4.4
TXN-2023-013780,CUST-421,Mid-Market,373.99,Net-90,90,0.05,0.0512,4.61
TXN-2023-013781,CUST-421,Mid-Market,554.07,Net-60,60,0.05,0.0759,4.55
TXN-2023-013782,CUST-421,Mid-Market,643.34,Net-60,60,0.05,0.0881,5.29
TXN-2023-013783,CUST-421,Mid-Market,459.94,Net-60,60,0.05,0.063,3.78
TXN-2023-013784,CUST-421,Mid-Market,689.48,Net-60,60,0.05,0.0944,5.67
TXN-2023-013785,CUST-421,Mid-Market,366.78,Net-60,60,0.05,0.0502,3.01
TXN-2023-013786,CUST-421,Mid-Market,407.09,Net-30,30,0.05,0.0558,1.67
TXN-2023-013787,CUST-421,Mid-Market,748.56,Net-60,60,0.05,0.1025,6.15
TXN-2023-013788,CUST-421,Mid-Market,463.8,Net-60,60,0.05,0.0635,3.81
TXN-2023-013789,CUST-421,Mid-Market,1226.36,Net-60,60,0.05,0.168,10.08
TXN-2023-013790,CUST-421,Mid-Market,620.54,Net-60,60,0.05,0.085,5.1
TXN-2023-013791,CUST-421,Mid-Market,436.52,Net-30,30,0.05,0.0598,1.79
TXN-2023-013792,CUST-421,Mid-Market,798.56,Net-60,60,0.05,0.1094,6.56
TXN-2023-013793,CUST-421,Mid-Market,420.28,Net-30,30,0.05,0.0576,1.73
TXN-2023-013794,CUST-421,Mid-Market,1210.78,Net-60,60,0.05,0.1659,9.95
TXN-2023-013795,CUST-421,Mid-Market,270.54,Net-60,60,0.05,0.0371,2.22
TXN-2023-013796,CUST-422,Mid-Market,2050.32,Net-60,60,0.05,0.2809,16.85
TXN-2023-013797,CUST-422,Mid-Market,4704.8,Net-60,60,0.05,0.6445,38.67
TXN-2023-013798,CUST-422,Mid-Market,4415.12,Net-90,90,0.05,0.6048,54.43
TXN-2023-013799,CUST-422,Mid-Market,2149.04,Net-60,60,0.05,0.2944,17.66
TXN-2023-013800,CUST-422,Mid-Market,1954.44,Net-30,30,0.05,0.2677,8.03
TXN-2023-013801,CUST-422,Mid-Market,840.12,Net-90,90,0.05,0.1151,10.36
TXN-2023-013802,CUST-422,Mid-Market,1803.91,Net-60,60,0.05,0.2471,14.83
TXN-2023-013803,CUST-422,Mid-Market,1998.75,Net-30,30,0.05,0.2738,8.21
TXN-2023-013804,CUST-422,Mid-Market,2142.21,Net-60,60,0.05,0.2935,17.61
TXN-2023-013805,CUST-422,Mid-Market,1946.35,Net-30,30,0.05,0.2666,8.0
TXN-2023-013806,CUST-422,Mid-Market,2111.0,Net-60,60,0.05,0.2892,17.35
TXN-2023-013807,CUST-422,Mid-Market,3197.17,Net-60,60,0.05,0.438,26.28
TXN-2023-013808,CUST-422,Mid-Market,1309.19,Net-30,30,0.05,0.1793,5.38
TXN-2023-013809,CUST-422,Mid-Market,1510.67,Net-60,60,0.05,0.2069,12.42
TXN-2023-013810,CUST-422,Mid-Market,2323.95,Net-90,90,0.05,0.3183,28.65
TXN-2023-013811,CUST-422,Mid-Market,2735.96,Net-90,90,0.05,0.3748,33.73
TXN-2023-013812,CUST-423,Mid-Market,185.43,Net-60,60,0.05,0.0254,1.52
TXN-2023-013813,CUST-423,Mid-Market,716.32,Net-60,60,0.05,0.0981,5.89
TXN-2023-013814,CUST-423,Mid-Market,592.41,Net-30,30,0.05,0.0812,2.43
TXN-2023-013815,CUST-423,Mid-Market,931.04,Net-30,30,0.05,0.1275,3.83
TXN-2023-013816,CUST-423,Mid-Market,793.17,Net-90,90,0.05,0.1087,9.78
TXN-2023-013817,CUST-423,Mid-Market,327.29,Net-90,90,0.05,0.0448,4.04
TXN-2023-013818,CUST-423,Mid-Market,285.76,Net-60,60,0.05,0.0391,2.35
TXN-2023-013819,CUST-423,Mid-Market,1728.33,Net-90,90,0.05,0.2368,21.31
TXN-2023-013820,CUST-423,Mid-Market,1042.16,Net-90,90,0.05,0.1428,12.85
TXN-2023-013821,CUST-423,Mid-Market,762.24,Net-60,60,0.05,0.1044,6.26
TXN-2023-013822,CUST-423,Mid-Market,305.92,Net-60,60,0.05,0.0419,2.51
TXN-2023-013823,CUST-423,Mid-Market,667.4,Net-60,60,0.05,0.0914,5.49
TXN-2023-013824,CUST-423,Mid-Market,854.8,Net-60,60,0.05,0.1171,7.03
TXN-2023-013825,CUST-423,Mid-Market,738.48,Net-90,90,0.05,0.1012,9.1
TXN-2023-013826,CUST-423,Mid-Market,225.36,Net-60,60,0.05,0.0309,1.85
TXN-2023-013827,CUST-423,Mid-Market,393.55,Net-60,60,0.05,0.0539,3.23
TXN-2023-013828,CUST-423,Mid-Market,1230.66,Net-90,90,0.05,0.1686,15.17
TXN-2023-013829,CUST-423,Mid-Market,624.84,Net-30,30,0.05,0.0856,2.57
TXN-2023-013830,CUST-423,Mid-Market,1297.44,Net-30,30,0.05,0.1777,5.33
TXN-2023-013831,CUST-423,Mid-Market,1092.36,Net-90,90,0.05,0.1496,13.47
TXN-2023-013832,CUST-423,Mid-Market,1075.36,Net-60,60,0.05,0.1473,8.84
TXN-2023-013833,CUST-423,Mid-Market,546.11,Net-30,30,0.05,0.0748,2.24
TXN-2023-013834,CUST-423,Mid-Market,830.98,Net-60,60,0.05,0.1138,6.83
TXN-2023-013835,CUST-423,Mid-Market,284.2,Net-60,60,0.05,0.0389,2.34
TXN-2023-013836,CUST-423,Mid-Market,1151.09,Net-90,90,0.05,0.1577,14.19
TXN-2023-013837,CUST-423,Mid-Market,463.99,Net-60,60,0.05,0.0636,3.81
TXN-2023-013838,CUST-423,Mid-Market,1550.7,Net-30,30,0.05,0.2124,6.37
TXN-2023-013839,CUST-423,Mid-Market,522.32,Net-60,60,0.05,0.0716,4.29
TXN-2023-013840,CUST-423,Mid-Market,1069.12,Net-90,90,0.05,0.1465,13.18
TXN-2023-013841,CUST-423,Mid-Market,742.28,Net-60,60,0.05,0.1017,6.1
TXN-2023-013842,CUST-423,Mid-Market,925.32,Net-90,90,0.05,0.1268,11.41
TXN-2023-013843,CUST-423,Mid-Market,681.56,Net-30,30,0.05,0.0934,2.8
TXN-2023-013844,CUST-423,Mid-Market,722.58,Net-90,90,0.05,0.099,8.91
TXN-2023-013845,CUST-423,Mid-Market,657.72,Net-60,60,0.05,0.0901,5.41
TXN-2023-013846,CUST-423,Mid-Market,560.45,Net-60,60,0.05,0.0768,4.61
TXN-2023-013847,CUST-423,Mid-Market,682.64,Net-60,60,0.05,0.0935,5.61
TXN-2023-013848,CUST-423,Mid-Market,1076.23,Net-90,90,0.05,0.1474,13.27
TXN-2023-013849,CUST-423,Mid-Market,436.07,Net-60,60,0.05,0.0597,3.58
TXN-2023-013850,CUST-423,Mid-Market,634.81,Net-90,90,0.05,0.087,7.83
TXN-2023-013851,CUST-423,Mid-Market,503.15,Net-60,60,0.05,0.0689,4.14
TXN-2023-013852,CUST-423,Mid-Market,440.91,Net-30,30,0.05,0.0604,1.81
TXN-2023-013853,CUST-423,Mid-Market,1046.88,Net-30,30,0.05,0.1434,4.3
TXN-2023-013854,CUST-423,Mid-Market,1319.64,Net-60,60,0.05,0.1808,10.85
TXN-2023-013855,CUST-423,Mid-Market,1027.23,Net-60,60,0.05,0.1407,8.44
TXN-2023-013856,CUST-423,Mid-Market,516.93,Net-60,60,0.05,0.0708,4.25
TXN-2023-013857,CUST-423,Mid-Market,681.78,Net-60,60,0.05,0.0934,5.6
TXN-2023-013858,CUST-424,Mid-Market,1077.28,Net-90,90,0.05,0.1476,13.28
TXN-2023-013859,CUST-424,Mid-Market,614.17,Net-30,30,0.05,0.0841,2.52
TXN-2023-013860,CUST-424,Mid-Market,1221.06,Net-30,30,0.05,0.1673,5.02
TXN-2023-013861,CUST-424,Mid-Market,2469.81,Net-90,90,0.05,0.3383,30.45
