TransactionID,CustomerID,CustomerSegment,ProductCategory,TransactionAmount_EUR,BaseOverhead_EUR,SegmentMultiplier,SegmentAdjustedOverhead_EUR,ProductAdjustment_EUR,TotalAllocatedOverhead_EUR,OverheadAsPercentOfRevenue
TXN-2023-011659,CUST-364,SMB,DetergentsPaper,182.04,81.45,0.85,69.23,-5.0,64.23,35.28
TXN-2023-011660,CUST-364,SMB,Fresh,120.59,81.45,0.85,69.23,10.0,79.23,65.7
TXN-2023-011661,CUST-364,SMB,Fresh,87.31,81.45,0.85,69.23,10.0,79.23,90.75
TXN-2023-011662,CUST-364,SMB,Grocery,332.55,81.45,0.85,69.23,-5.0,64.23,19.31
TXN-2023-011663,CUST-364,SMB,Fresh,338.57,81.45,0.85,69.23,10.0,79.23,23.4
TXN-2023-011664,CUST-364,SMB,Fresh,149.44,81.45,0.85,69.23,10.0,79.23,53.02
TXN-2023-011665,CUST-364,SMB,Grocery,384.88,81.45,0.85,69.23,-5.0,64.23,16.69
TXN-2023-011666,CUST-364,SMB,Fresh,221.61,81.45,0.85,69.23,10.0,79.23,35.75
TXN-2023-011667,CUST-364,SMB,Grocery,367.24,81.45,0.85,69.23,-5.0,64.23,17.49
TXN-2023-011668,CUST-364,SMB,Grocery,273.68,81.45,0.85,69.23,-5.0,64.23,23.47
TXN-2023-011669,CUST-364,SMB,Milk,171.13,81.45,0.85,69.23,5.0,74.23,43.38
TXN-2023-011670,CUST-364,SMB,DetergentsPaper,168.85,81.45,0.85,69.23,-5.0,64.23,38.04
TXN-2023-011671,CUST-364,SMB,Fresh,207.39,81.45,0.85,69.23,10.0,79.23,38.2
TXN-2023-011672,CUST-364,SMB,Grocery,347.1,81.45,0.85,69.23,-5.0,64.23,18.5
TXN-2023-011673,CUST-364,SMB,Grocery,359.54,81.45,0.85,69.23,-5.0,64.23,17.86
TXN-2023-011674,CUST-364,SMB,Fresh,190.23,81.45,0.85,69.23,10.0,79.23,41.65
TXN-2023-011675,CUST-364,SMB,Grocery,165.03,81.45,0.85,69.23,-5.0,64.23,38.92
TXN-2023-011676,CUST-364,SMB,Grocery,140.41,81.45,0.85,69.23,-5.0,64.23,45.74
TXN-2023-011677,CUST-364,SMB,Fresh,461.7,81.45,0.85,69.23,10.0,79.23,17.16
TXN-2023-011678,CUST-364,SMB,Grocery,297.74,81.45,0.85,69.23,-5.0,64.23,21.57
TXN-2023-011679,CUST-364,SMB,Fresh,161.72,81.45,0.85,69.23,10.0,79.23,48.99
TXN-2023-011680,CUST-364,SMB,Grocery,300.89,81.45,0.85,69.23,-5.0,64.23,21.35
TXN-2023-011681,CUST-364,SMB,DetergentsPaper,401.96,81.45,0.85,69.23,-5.0,64.23,15.98
TXN-2023-011682,CUST-364,SMB,Grocery,186.31,81.45,0.85,69.23,-5.0,64.23,34.47
TXN-2023-011683,CUST-364,SMB,Grocery,468.16,81.45,0.85,69.23,-5.0,64.23,13.72
TXN-2023-011684,CUST-364,SMB,DetergentsPaper,368.35,81.45,0.85,69.23,-5.0,64.23,17.44
TXN-2023-011685,CUST-364,SMB,Fresh,104.26,81.45,0.85,69.23,10.0,79.23,75.99
TXN-2023-011686,CUST-364,SMB,Grocery,212.12,81.45,0.85,69.23,-5.0,64.23,30.28
TXN-2023-011687,CUST-364,SMB,Fresh,242.04,81.45,0.85,69.23,10.0,79.23,32.73
TXN-2023-011688,CUST-364,SMB,Fresh,289.83,81.45,0.85,69.23,10.0,79.23,27.34
TXN-2023-011689,CUST-364,SMB,DetergentsPaper,187.59,81.45,0.85,69.23,-5.0,64.23,34.24
TXN-2023-011690,CUST-364,SMB,Fresh,287.13,81.45,0.85,69.23,10.0,79.23,27.59
TXN-2023-011691,CUST-364,SMB,Fresh,136.5,81.45,0.85,69.23,10.0,79.23,58.04
TXN-2023-011692,CUST-364,SMB,Frozen,252.77,81.45,0.85,69.23,0.0,69.23,27.39
TXN-2023-011693,CUST-364,SMB,Delicatessen,374.66,81.45,0.85,69.23,8.0,77.23,20.61
TXN-2023-011694,CUST-364,SMB,Fresh,157.84,81.45,0.85,69.23,10.0,79.23,50.2
TXN-2023-011695,CUST-365,SMB,Milk,151.96,81.45,0.85,69.23,5.0,74.23,48.85
TXN-2023-011696,CUST-365,SMB,Fresh,81.19,81.45,0.85,69.23,10.0,79.23,97.59
TXN-2023-011697,CUST-365,SMB,Fresh,148.4,81.45,0.85,69.23,10.0,79.23,53.39
TXN-2023-011698,CUST-365,SMB,Fresh,151.96,81.45,0.85,69.23,10.0,79.23,52.14
TXN-2023-011699,CUST-365,SMB,Frozen,59.45,81.45,0.85,69.23,0.0,69.23,116.45
TXN-2023-011700,CUST-365,SMB,Fresh,136.14,81.45,0.85,69.23,10.0,79.23,58.2
TXN-2023-011701,CUST-365,SMB,Fresh,79.19,81.45,0.85,69.23,10.0,79.23,100.05
TXN-2023-011702,CUST-365,SMB,Milk,146.29,81.45,0.85,69.23,5.0,74.23,50.74
TXN-2023-011703,CUST-365,SMB,Fresh,157.47,81.45,0.85,69.23,10.0,79.23,50.31
TXN-2023-011704,CUST-365,SMB,Grocery,158.86,81.45,0.85,69.23,-5.0,64.23,40.43
TXN-2023-011705,CUST-365,SMB,Fresh,140.86,81.45,0.85,69.23,10.0,79.23,56.25
TXN-2023-011706,CUST-365,SMB,Delicatessen,158.86,81.45,0.85,69.23,8.0,77.23,48.61
TXN-2023-011707,CUST-365,SMB,Fresh,158.86,81.45,0.85,69.23,10.0,79.23,49.87
TXN-2023-011708,CUST-365,SMB,Fresh,148.27,81.45,0.85,69.23,10.0,79.23,53.44
TXN-2023-011709,CUST-365,SMB,Fresh,177.86,81.45,0.85,69.23,10.0,79.23,44.55
TXN-2023-011710,CUST-365,SMB,Frozen,100.51,81.45,0.85,69.23,0.0,69.23,68.88
TXN-2023-011711,CUST-365,SMB,Milk,177.86,81.45,0.85,69.23,5.0,74.23,41.73
TXN-2023-011712,CUST-365,SMB,Delicatessen,153.58,81.45,0.85,69.23,8.0,77.23,50.29
TXN-2023-011713,CUST-365,SMB,Fresh,64.42,81.45,0.85,69.23,10.0,79.23,122.99
TXN-2023-011714,CUST-365,SMB,Grocery,95.09,81.45,0.85,69.23,-5.0,64.23,67.55
TXN-2023-011715,CUST-365,SMB,Milk,56.33,81.45,0.85,69.23,5.0,74.23,131.78
TXN-2023-011716,CUST-365,SMB,Fresh,85.73,81.45,0.85,69.23,10.0,79.23,92.42
TXN-2023-011717,CUST-365,SMB,Frozen,186.49,81.45,0.85,69.23,0.0,69.23,37.12
TXN-2023-011718,CUST-365,SMB,Frozen,140.67,81.45,0.85,69.23,0.0,69.23,49.21
TXN-2023-011719,CUST-365,SMB,Frozen,46.96,81.45,0.85,69.23,0.0,69.23,147.42
TXN-2023-011720,CUST-365,SMB,DetergentsPaper,186.49,81.45,0.85,69.23,-5.0,64.23,34.44
TXN-2023-011721,CUST-365,SMB,Grocery,78.02,81.45,0.85,69.23,-5.0,64.23,82.32
TXN-2023-011722,CUST-365,SMB,DetergentsPaper,165.73,81.45,0.85,69.23,-5.0,64.23,38.76
TXN-2023-011723,CUST-365,SMB,Fresh,148.98,81.45,0.85,69.23,10.0,79.23,53.18
TXN-2023-011724,CUST-365,SMB,Frozen,199.78,81.45,0.85,69.23,0.0,69.23,34.65
TXN-2023-011725,CUST-365,SMB,Delicatessen,131.04,81.45,0.85,69.23,8.0,77.23,58.94
TXN-2023-011726,CUST-365,SMB,Fresh,67.25,81.45,0.85,69.23,10.0,79.23,117.81
TXN-2023-011727,CUST-365,SMB,Fresh,45.7,81.45,0.85,69.23,10.0,79.23,173.37
TXN-2023-011728,CUST-365,SMB,Fresh,48.65,81.45,0.85,69.23,10.0,79.23,162.86
TXN-2023-011729,CUST-365,SMB,Frozen,210.67,81.45,0.85,69.23,0.0,69.23,32.86
TXN-2023-011730,CUST-365,SMB,Frozen,161.33,81.45,0.85,69.23,0.0,69.23,42.91
TXN-2023-011731,CUST-365,SMB,Fresh,112.55,81.45,0.85,69.23,10.0,79.23,70.4
TXN-2023-011732,CUST-365,SMB,Grocery,198.58,81.45,0.85,69.23,-5.0,64.23,32.34
TXN-2023-011733,CUST-365,SMB,Milk,62.97,81.45,0.85,69.23,5.0,74.23,117.88
TXN-2023-011734,CUST-365,SMB,Fresh,192.02,81.45,0.85,69.23,10.0,79.23,41.26
TXN-2023-011735,CUST-365,SMB,Fresh,159.07,81.45,0.85,69.23,10.0,79.23,49.81
TXN-2023-011736,CUST-365,SMB,Frozen,123.32,81.45,0.85,69.23,0.0,69.23,56.14
TXN-2023-011737,CUST-365,SMB,Milk,207.21,81.45,0.85,69.23,5.0,74.23,35.82
TXN-2023-011738,CUST-365,SMB,Fresh,171.0,81.45,0.85,69.23,10.0,79.23,46.33
TXN-2023-011739,CUST-365,SMB,Grocery,157.01,81.45,0.85,69.23,-5.0,64.23,40.91
TXN-2023-011740,CUST-365,SMB,Grocery,91.24,81.45,0.85,69.23,-5.0,64.23,70.4
TXN-2023-011741,CUST-365,SMB,Fresh,92.26,81.45,0.85,69.23,10.0,79.23,85.88
TXN-2023-011742,CUST-365,SMB,DetergentsPaper,99.16,81.45,0.85,69.23,-5.0,64.23,64.77
TXN-2023-011743,CUST-365,SMB,Grocery,55.63,81.45,0.85,69.23,-5.0,64.23,115.46
TXN-2023-011744,CUST-365,SMB,Frozen,233.11,81.45,0.85,69.23,0.0,69.23,29.7
TXN-2023-011745,CUST-365,SMB,Grocery,232.59,81.45,0.85,69.23,-5.0,64.23,27.61
TXN-2023-011746,CUST-365,SMB,Fresh,115.71,81.45,0.85,69.23,10.0,79.23,68.47
TXN-2023-011747,CUST-365,SMB,Fresh,186.65,81.45,0.85,69.23,10.0,79.23,42.45
TXN-2023-011748,CUST-366,Mid-Market,DetergentsPaper,2758.64,81.45,1.1,89.59,-5.0,84.59,3.07
TXN-2023-011749,CUST-366,Mid-Market,Fresh,2821.34,81.45,1.1,89.59,10.0,99.59,3.53
TXN-2023-011750,CUST-366,Mid-Market,Grocery,1827.75,81.45,1.1,89.59,-5.0,84.59,4.63
TXN-2023-011751,CUST-366,Mid-Market,Fresh,1038.28,81.45,1.1,89.59,10.0,99.59,9.59
TXN-2023-011752,CUST-366,Mid-Market,Milk,2010.29,81.45,1.1,89.59,5.0,94.59,4.71
TXN-2023-011753,CUST-366,Mid-Market,Grocery,1925.41,81.45,1.1,89.59,-5.0,84.59,4.39
TXN-2023-011754,CUST-366,Mid-Market,Fresh,1954.26,81.45,1.1,89.59,10.0,99.59,5.1
TXN-2023-011755,CUST-366,Mid-Market,Frozen,3049.63,81.45,1.1,89.59,0.0,89.59,2.94
TXN-2023-011756,CUST-366,Mid-Market,DetergentsPaper,1241.09,81.45,1.1,89.59,-5.0,84.59,6.82
TXN-2023-011757,CUST-366,Mid-Market,Fresh,1541.38,81.45,1.1,89.59,10.0,99.59,6.46
TXN-2023-011758,CUST-366,Mid-Market,Delicatessen,2045.93,81.45,1.1,89.59,8.0,97.59,4.77
TXN-2023-011759,CUST-366,Mid-Market,Grocery,2204.58,81.45,1.1,89.59,-5.0,84.59,3.84
TXN-2023-011760,CUST-366,Mid-Market,Fresh,2231.77,81.45,1.1,89.59,10.0,99.59,4.46
TXN-2023-011761,CUST-366,Mid-Market,Delicatessen,1433.65,81.45,1.1,89.59,8.0,97.59,6.81
TXN-2023-011762,CUST-367,SMB,Fresh,305.76,81.45,0.85,69.23,10.0,79.23,25.91
TXN-2023-011763,CUST-367,SMB,Fresh,793.3,81.45,0.85,69.23,10.0,79.23,9.99
TXN-2023-011764,CUST-367,SMB,Fresh,266.49,81.45,0.85,69.23,10.0,79.23,29.73
TXN-2023-011765,CUST-367,SMB,Milk,822.47,81.45,0.85,69.23,5.0,74.23,9.03
TXN-2023-011766,CUST-367,SMB,Fresh,611.13,81.45,0.85,69.23,10.0,79.23,12.96
TXN-2023-011767,CUST-367,SMB,Fresh,299.09,81.45,0.85,69.23,10.0,79.23,26.49
TXN-2023-011768,CUST-367,SMB,Fresh,304.53,81.45,0.85,69.23,10.0,79.23,26.02
TXN-2023-011769,CUST-367,SMB,Fresh,535.96,81.45,0.85,69.23,10.0,79.23,14.78
TXN-2023-011770,CUST-367,SMB,Milk,400.53,81.45,0.85,69.23,5.0,74.23,18.53
TXN-2023-011771,CUST-367,SMB,Fresh,317.44,81.45,0.85,69.23,10.0,79.23,24.96
TXN-2023-011772,CUST-367,SMB,Milk,555.48,81.45,0.85,69.23,5.0,74.23,13.36
TXN-2023-011773,CUST-367,SMB,Fresh,662.22,81.45,0.85,69.23,10.0,79.23,11.96
TXN-2023-011774,CUST-367,SMB,Fresh,436.49,81.45,0.85,69.23,10.0,79.23,18.15
TXN-2023-011775,CUST-367,SMB,Fresh,278.13,81.45,0.85,69.23,10.0,79.23,28.49
TXN-2023-011776,CUST-367,SMB,Fresh,480.66,81.45,0.85,69.23,10.0,79.23,16.48
TXN-2023-011777,CUST-367,SMB,Fresh,769.91,81.45,0.85,69.23,10.0,79.23,10.29
TXN-2023-011778,CUST-367,SMB,Milk,320.93,81.45,0.85,69.23,5.0,74.23,23.13
TXN-2023-011779,CUST-367,SMB,Frozen,678.52,81.45,0.85,69.23,0.0,69.23,10.2
TXN-2023-011780,CUST-367,SMB,Fresh,250.67,81.45,0.85,69.23,10.0,79.23,31.61
TXN-2023-011781,CUST-367,SMB,Fresh,258.43,81.45,0.85,69.23,10.0,79.23,30.66
TXN-2023-011782,CUST-367,SMB,Frozen,284.49,81.45,0.85,69.23,0.0,69.23,24.33
TXN-2023-011783,CUST-367,SMB,Fresh,522.15,81.45,0.85,69.23,10.0,79.23,15.17
TXN-2023-011784,CUST-367,SMB,Fresh,337.47,81.45,0.85,69.23,10.0,79.23,23.48
TXN-2023-011785,CUST-367,SMB,Fresh,210.9,81.45,0.85,69.23,10.0,79.23,37.57
TXN-2023-011786,CUST-367,SMB,Fresh,442.19,81.45,0.85,69.23,10.0,79.23,17.92
TXN-2023-011787,CUST-367,SMB,Grocery,336.01,81.45,0.85,69.23,-5.0,64.23,19.12
TXN-2023-011788,CUST-367,SMB,Fresh,140.78,81.45,0.85,69.23,10.0,79.23,56.28
TXN-2023-011789,CUST-367,SMB,Grocery,313.33,81.45,0.85,69.23,-5.0,64.23,20.5
TXN-2023-011790,CUST-367,SMB,Fresh,1187.58,81.45,0.85,69.23,10.0,79.23,6.67
TXN-2023-011791,CUST-367,SMB,Grocery,449.98,81.45,0.85,69.23,-5.0,64.23,14.27
TXN-2023-011792,CUST-367,SMB,Fresh,201.77,81.45,0.85,69.23,10.0,79.23,39.27
TXN-2023-011793,CUST-367,SMB,Fresh,230.52,81.45,0.85,69.23,10.0,79.23,34.37
TXN-2023-011794,CUST-367,SMB,Milk,242.3,81.45,0.85,69.23,5.0,74.23,30.64
TXN-2023-011795,CUST-367,SMB,Frozen,251.46,81.45,0.85,69.23,0.0,69.23,27.53
TXN-2023-011796,CUST-367,SMB,Fresh,784.96,81.45,0.85,69.23,10.0,79.23,10.09
TXN-2023-011797,CUST-368,SMB,Frozen,244.52,81.45,0.85,69.23,0.0,69.23,28.31
TXN-2023-011798,CUST-368,SMB,Frozen,246.37,81.45,0.85,69.23,0.0,69.23,28.1
TXN-2023-011799,CUST-368,SMB,Milk,129.48,81.45,0.85,69.23,5.0,74.23,57.33
TXN-2023-011800,CUST-368,SMB,Frozen,251.97,81.45,0.85,69.23,0.0,69.23,27.48
TXN-2023-011801,CUST-368,SMB,Fresh,121.56,81.45,0.85,69.23,10.0,79.23,65.18
TXN-2023-011802,CUST-368,SMB,Frozen,251.97,81.45,0.85,69.23,0.0,69.23,27.48
TXN-2023-011803,CUST-368,SMB,Frozen,71.38,81.45,0.85,69.23,0.0,69.23,96.99
TXN-2023-011804,CUST-368,SMB,Frozen,66.87,81.45,0.85,69.23,0.0,69.23,103.53
TXN-2023-011805,CUST-368,SMB,Delicatessen,206.08,81.45,0.85,69.23,8.0,77.23,37.48
TXN-2023-011806,CUST-368,SMB,Grocery,201.09,81.45,0.85,69.23,-5.0,64.23,31.94
TXN-2023-011807,CUST-368,SMB,Frozen,87.82,81.45,0.85,69.23,0.0,69.23,78.83
TXN-2023-011808,CUST-368,SMB,Frozen,207.23,81.45,0.85,69.23,0.0,69.23,33.41
TXN-2023-011809,CUST-368,SMB,Fresh,146.75,81.45,0.85,69.23,10.0,79.23,53.99
TXN-2023-011810,CUST-368,SMB,Fresh,93.31,81.45,0.85,69.23,10.0,79.23,84.91
TXN-2023-011811,CUST-368,SMB,Fresh,101.67,81.45,0.85,69.23,10.0,79.23,77.93
TXN-2023-011812,CUST-368,SMB,Fresh,293.97,81.45,0.85,69.23,10.0,79.23,26.95
TXN-2023-011813,CUST-368,SMB,Frozen,165.66,81.45,0.85,69.23,0.0,69.23,41.79
TXN-2023-011814,CUST-368,SMB,Milk,270.01,81.45,0.85,69.23,5.0,74.23,27.49
TXN-2023-011815,CUST-368,SMB,Frozen,116.96,81.45,0.85,69.23,0.0,69.23,59.19
TXN-2023-011816,CUST-368,SMB,Delicatessen,145.58,81.45,0.85,69.23,8.0,77.23,53.05
TXN-2023-011817,CUST-368,SMB,Milk,84.99,81.45,0.85,69.23,5.0,74.23,87.34
TXN-2023-011818,CUST-368,SMB,Fresh,341.56,81.45,0.85,69.23,10.0,79.23,23.2
TXN-2023-011819,CUST-368,SMB,DetergentsPaper,268.77,81.45,0.85,69.23,-5.0,64.23,23.9
TXN-2023-011820,CUST-368,SMB,Frozen,321.97,81.45,0.85,69.23,0.0,69.23,21.5
TXN-2023-011821,CUST-368,SMB,Delicatessen,186.41,81.45,0.85,69.23,8.0,77.23,41.43
TXN-2023-011822,CUST-368,SMB,Fresh,321.97,81.45,0.85,69.23,10.0,79.23,24.61
TXN-2023-011823,CUST-368,SMB,Grocery,177.5,81.45,0.85,69.23,-5.0,64.23,36.19
TXN-2023-011824,CUST-368,SMB,Fresh,304.65,81.45,0.85,69.23,10.0,79.23,26.01
TXN-2023-011825,CUST-368,SMB,Milk,214.6,81.45,0.85,69.23,5.0,74.23,34.59
TXN-2023-011826,CUST-368,SMB,Fresh,159.44,81.45,0.85,69.23,10.0,79.23,49.69
TXN-2023-011827,CUST-368,SMB,Fresh,117.26,81.45,0.85,69.23,10.0,79.23,67.57
TXN-2023-011828,CUST-368,SMB,Fresh,126.75,81.45,0.85,69.23,10.0,79.23,62.51
TXN-2023-011829,CUST-368,SMB,Fresh,278.45,81.45,0.85,69.23,10.0,79.23,28.45
TXN-2023-011830,CUST-368,SMB,Frozen,185.42,81.45,0.85,69.23,0.0,69.23,37.34
TXN-2023-011831,CUST-368,SMB,Frozen,218.72,81.45,0.85,69.23,0.0,69.23,31.65
TXN-2023-011832,CUST-368,SMB,Milk,227.28,81.45,0.85,69.23,5.0,74.23,32.66
TXN-2023-011833,CUST-369,Mid-Market,Fresh,378.4,81.45,1.1,89.59,10.0,99.59,26.32
TXN-2023-011834,CUST-369,Mid-Market,Fresh,407.6,81.45,1.1,89.59,10.0,99.59,24.43
TXN-2023-011835,CUST-369,Mid-Market,Milk,245.5,81.45,1.1,89.59,5.0,94.59,38.53
TXN-2023-011836,CUST-369,Mid-Market,Fresh,198.67,81.45,1.1,89.59,10.0,99.59,50.13
TXN-2023-011837,CUST-369,Mid-Market,Fresh,472.81,81.45,1.1,89.59,10.0,99.59,21.06
TXN-2023-011838,CUST-369,Mid-Market,Fresh,415.92,81.45,1.1,89.59,10.0,99.59,23.94
TXN-2023-011839,CUST-369,Mid-Market,Fresh,596.84,81.45,1.1,89.59,10.0,99.59,16.69
TXN-2023-011840,CUST-369,Mid-Market,Fresh,968.88,81.45,1.1,89.59,10.0,99.59,10.28
TXN-2023-011841,CUST-369,Mid-Market,Fresh,766.03,81.45,1.1,89.59,10.0,99.59,13.0
TXN-2023-011842,CUST-369,Mid-Market,Fresh,642.69,81.45,1.1,89.59,10.0,99.59,15.5
TXN-2023-011843,CUST-369,Mid-Market,Fresh,1319.34,81.45,1.1,89.59,10.0,99.59,7.55
TXN-2023-011844,CUST-369,Mid-Market,Fresh,683.23,81.45,1.1,89.59,10.0,99.59,14.58
TXN-2023-011845,CUST-369,Mid-Market,Frozen,466.43,81.45,1.1,89.59,0.0,89.59,19.21
TXN-2023-011846,CUST-369,Mid-Market,Fresh,239.74,81.45,1.1,89.59,10.0,99.59,41.54
TXN-2023-011847,CUST-369,Mid-Market,Fresh,600.49,81.45,1.1,89.59,10.0,99.59,16.59
TXN-2023-011848,CUST-369,Mid-Market,Fresh,152.11,81.45,1.1,89.59,10.0,99.59,65.47
TXN-2023-011849,CUST-369,Mid-Market,Fresh,1018.57,81.45,1.1,89.59,10.0,99.59,9.78
TXN-2023-011850,CUST-369,Mid-Market,Grocery,339.97,81.45,1.1,89.59,-5.0,84.59,24.88
TXN-2023-011851,CUST-369,Mid-Market,Milk,416.85,81.45,1.1,89.59,5.0,94.59,22.69
TXN-2023-011852,CUST-369,Mid-Market,Fresh,476.32,81.45,1.1,89.59,10.0,99.59,20.91
TXN-2023-011853,CUST-369,Mid-Market,Fresh,803.58,81.45,1.1,89.59,10.0,99.59,12.39
TXN-2023-011854,CUST-369,Mid-Market,Fresh,543.73,81.45,1.1,89.59,10.0,99.59,18.32
TXN-2023-011855,CUST-369,Mid-Market,Grocery,445.69,81.45,1.1,89.59,-5.0,84.59,18.98
TXN-2023-011856,CUST-369,Mid-Market,Fresh,450.76,81.45,1.1,89.59,10.0,99.59,22.09
TXN-2023-011857,CUST-369,Mid-Market,Fresh,544.83,81.45,1.1,89.59,10.0,99.59,18.28
TXN-2023-011858,CUST-369,Mid-Market,Fresh,469.03,81.45,1.1,89.59,10.0,99.59,21.23
TXN-2023-011859,CUST-369,Mid-Market,Fresh,648.85,81.45,1.1,89.59,10.0,99.59,15.35
TXN-2023-011860,CUST-369,Mid-Market,Fresh,678.49,81.45,1.1,89.59,10.0,99.59,14.68
TXN-2023-011861,CUST-369,Mid-Market,Fresh,556.93,81.45,1.1,89.59,10.0,99.59,17.88
TXN-2023-011862,CUST-369,Mid-Market,Frozen,513.7,81.45,1.1,89.59,0.0,89.59,17.44
TXN-2023-011863,CUST-369,Mid-Market,Milk,553.47,81.45,1.1,89.59,5.0,94.59,17.09
TXN-2023-011864,CUST-369,Mid-Market,Fresh,413.41,81.45,1.1,89.59,10.0,99.59,24.09
TXN-2023-011865,CUST-369,Mid-Market,Fresh,309.87,81.45,1.1,89.59,10.0,99.59,32.14
TXN-2023-011866,CUST-369,Mid-Market,Fresh,572.47,81.45,1.1,89.59,10.0,99.59,17.4
TXN-2023-011867,CUST-369,Mid-Market,Grocery,738.52,81.45,1.1,89.59,-5.0,84.59,11.45
TXN-2023-011868,CUST-369,Mid-Market,Fresh,589.73,81.45,1.1,89.59,10.0,99.59,16.89
TXN-2023-011869,CUST-369,Mid-Market,Milk,723.25,81.45,1.1,89.59,5.0,94.59,13.08
TXN-2023-011870,CUST-369,Mid-Market,Milk,198.22,81.45,1.1,89.59,5.0,94.59,47.72
TXN-2023-011871,CUST-369,Mid-Market,Fresh,886.26,81.45,1.1,89.59,10.0,99.59,11.24
TXN-2023-011872,CUST-369,Mid-Market,Fresh,231.39,81.45,1.1,89.59,10.0,99.59,43.04
TXN-2023-011873,CUST-369,Mid-Market,Fresh,862.98,81.45,1.1,89.59,10.0,99.59,11.54
TXN-2023-011874,CUST-369,Mid-Market,Fresh,222.74,81.45,1.1,89.59,10.0,99.59,44.71
TXN-2023-011875,CUST-369,Mid-Market,Frozen,821.64,81.45,1.1,89.59,0.0,89.59,10.9
TXN-2023-011876,CUST-369,Mid-Market,Grocery,546.53,81.45,1.1,89.59,-5.0,84.59,15.48
TXN-2023-011877,CUST-369,Mid-Market,Fresh,394.23,81.45,1.1,89.59,10.0,99.59,25.26
TXN-2023-011878,CUST-369,Mid-Market,Fresh,620.07,81.45,1.1,89.59,10.0,99.59,16.06
TXN-2023-011879,CUST-369,Mid-Market,Fresh,433.07,81.45,1.1,89.59,10.0,99.59,23.0
TXN-2023-011880,CUST-369,Mid-Market,Delicatessen,489.53,81.45,1.1,89.59,8.0,97.59,19.94
TXN-2023-011881,CUST-369,Mid-Market,Fresh,409.27,81.45,1.1,89.59,10.0,99.59,24.33
TXN-2023-011882,CUST-369,Mid-Market,Fresh,976.56,81.45,1.1,89.59,10.0,99.59,10.2
TXN-2023-011883,CUST-369,Mid-Market,Milk,581.67,81.45,1.1,89.59,5.0,94.59,16.26
TXN-2023-011884,CUST-369,Mid-Market,Fresh,605.13,81.45,1.1,89.59,10.0,99.59,16.46
TXN-2023-011885,CUST-370,SMB,Fresh,131.74,81.45,0.85,69.23,10.0,79.23,60.14
TXN-2023-011886,CUST-370,SMB,Fresh,126.65,81.45,0.85,69.23,10.0,79.23,62.56
TXN-2023-011887,CUST-370,SMB,Frozen,170.85,81.45,0.85,69.23,0.0,69.23,40.52
TXN-2023-011888,CUST-370,SMB,Fresh,225.13,81.45,0.85,69.23,10.0,79.23,35.19
TXN-2023-011889,CUST-370,SMB,Fresh,129.57,81.45,0.85,69.23,10.0,79.23,61.15
TXN-2023-011890,CUST-370,SMB,Fresh,195.19,81.45,0.85,69.23,10.0,79.23,40.59
TXN-2023-011891,CUST-370,SMB,Milk,56.38,81.45,0.85,69.23,5.0,74.23,131.66
TXN-2023-011892,CUST-370,SMB,Fresh,151.33,81.45,0.85,69.23,10.0,79.23,52.36
TXN-2023-011893,CUST-370,SMB,Fresh,197.91,81.45,0.85,69.23,10.0,79.23,40.03
TXN-2023-011894,CUST-370,SMB,Fresh,245.61,81.45,0.85,69.23,10.0,79.23,32.26
TXN-2023-011895,CUST-370,SMB,Frozen,219.43,81.45,0.85,69.23,0.0,69.23,31.55
TXN-2023-011896,CUST-370,SMB,Fresh,274.97,81.45,0.85,69.23,10.0,79.23,28.81
TXN-2023-011897,CUST-370,SMB,Fresh,114.98,81.45,0.85,69.23,10.0,79.23,68.91
TXN-2023-011898,CUST-370,SMB,Fresh,193.58,81.45,0.85,69.23,10.0,79.23,40.93
TXN-2023-011899,CUST-370,SMB,Delicatessen,139.65,81.45,0.85,69.23,8.0,77.23,55.3
TXN-2023-011900,CUST-370,SMB,Frozen,112.33,81.45,0.85,69.23,0.0,69.23,61.63
TXN-2023-011901,CUST-370,SMB,Fresh,211.25,81.45,0.85,69.23,10.0,79.23,37.51
TXN-2023-011902,CUST-370,SMB,Fresh,192.25,81.45,0.85,69.23,10.0,79.23,41.21
TXN-2023-011903,CUST-370,SMB,Fresh,95.13,81.45,0.85,69.23,10.0,79.23,83.29
TXN-2023-011904,CUST-370,SMB,Grocery,238.54,81.45,0.85,69.23,-5.0,64.23,26.93
TXN-2023-011905,CUST-370,SMB,Fresh,205.87,81.45,0.85,69.23,10.0,79.23,38.49
TXN-2023-011906,CUST-370,SMB,Fresh,96.17,81.45,0.85,69.23,10.0,79.23,82.39
TXN-2023-011907,CUST-370,SMB,Frozen,288.32,81.45,0.85,69.23,0.0,69.23,24.01
TXN-2023-011908,CUST-370,SMB,Fresh,232.66,81.45,0.85,69.23,10.0,79.23,34.05
TXN-2023-011909,CUST-370,SMB,Fresh,61.97,81.45,0.85,69.23,10.0,79.23,127.85
TXN-2023-011910,CUST-370,SMB,Fresh,110.39,81.45,0.85,69.23,10.0,79.23,71.77
TXN-2023-011911,CUST-370,SMB,Fresh,203.86,81.45,0.85,69.23,10.0,79.23,38.86
TXN-2023-011912,CUST-370,SMB,Fresh,325.7,81.45,0.85,69.23,10.0,79.23,24.33
TXN-2023-011913,CUST-370,SMB,Fresh,82.18,81.45,0.85,69.23,10.0,79.23,96.41
TXN-2023-011914,CUST-370,SMB,Fresh,151.21,81.45,0.85,69.23,10.0,79.23,52.4
