TransactionID,CustomerID,TransactionDate,OrderMonth,OrderDayOfWeek,ProductCategory,TransactionAmount,Quantity,NumberOfLineItems,IsStandardOrder,IsUrgent,CustomerServiceInteractionRequired,OrderIntensityLevel,ServiceCostMultiplier
TXN-2023-010485,CUST-326,2023-11-14,11,Tuesday,Milk,5477.1,219,1,False,False,False,Medium,1.5
TXN-2023-010486,CUST-326,2023-12-05,12,Tuesday,Grocery,5176.35,207,4,True,False,False,Low,1.0
TXN-2023-010487,CUST-326,2023-12-16,12,Saturday,Frozen,1038.58,41,3,False,False,False,Medium,1.5
TXN-2023-010488,CUST-326,2023-12-11,12,Monday,Frozen,1895.57,75,5,True,False,False,Low,1.0
TXN-2023-010489,CUST-327,2023-01-07,1,Saturday,Fresh,598.64,23,5,True,False,False,Low,1.0
TXN-2023-010490,CUST-327,2023-01-06,1,Friday,Fresh,688.86,27,2,True,False,False,Low,1.0
TXN-2023-010491,CUST-327,2023-02-14,2,Tuesday,Fresh,329.35,13,5,True,False,False,Low,1.0
TXN-2023-010492,CUST-327,2023-02-20,2,Monday,Fresh,267.87,10,5,True,False,False,Low,1.0
TXN-2023-010493,CUST-327,2023-03-22,3,Wednesday,Milk,270.99,10,5,True,False,False,Low,1.0
TXN-2023-010494,CUST-327,2023-03-20,3,Monday,Frozen,515.37,20,5,True,False,False,Low,1.0
TXN-2023-010495,CUST-327,2023-04-04,4,Tuesday,Milk,313.0,12,3,False,False,False,Medium,1.5
TXN-2023-010496,CUST-327,2023-04-21,4,Friday,Delicatessen,435.53,17,1,True,False,False,Low,1.0
TXN-2023-010497,CUST-327,2023-04-23,4,Sunday,Grocery,234.9,9,1,True,False,False,Low,1.0
TXN-2023-010498,CUST-327,2023-05-21,5,Sunday,Grocery,547.08,21,4,True,True,True,High,1.56
TXN-2023-010499,CUST-327,2023-05-25,5,Thursday,Frozen,223.15,8,2,False,False,False,Medium,1.5
TXN-2023-010500,CUST-327,2023-06-25,6,Sunday,Fresh,414.17,16,5,True,True,True,High,1.56
TXN-2023-010501,CUST-327,2023-06-20,6,Tuesday,Frozen,428.08,17,2,True,False,False,Low,1.0
TXN-2023-010502,CUST-327,2023-06-24,6,Saturday,Frozen,322.2,12,3,True,False,False,Low,1.0
TXN-2023-010503,CUST-327,2023-07-18,7,Tuesday,Fresh,214.21,8,2,False,False,False,Medium,1.5
TXN-2023-010504,CUST-327,2023-07-14,7,Friday,Fresh,397.42,15,1,True,False,False,Low,1.0
TXN-2023-010505,CUST-327,2023-07-12,7,Wednesday,Milk,255.43,10,3,True,False,False,Low,1.0
TXN-2023-010506,CUST-327,2023-07-14,7,Friday,Milk,329.12,13,1,True,False,True,Medium,1.2
TXN-2023-010507,CUST-327,2023-08-10,8,Thursday,Frozen,955.01,38,1,True,False,False,Low,1.0
TXN-2023-010508,CUST-327,2023-08-14,8,Monday,Frozen,131.89,5,2,False,False,False,Medium,1.5
TXN-2023-010509,CUST-327,2023-09-11,9,Monday,Milk,900.21,36,2,True,False,False,Low,1.0
TXN-2023-010510,CUST-327,2023-09-07,9,Thursday,Frozen,233.49,9,5,False,True,False,High,1.8
TXN-2023-010511,CUST-327,2023-09-03,9,Sunday,Frozen,350.58,14,3,True,False,False,Low,1.0
TXN-2023-010512,CUST-327,2023-10-27,10,Friday,Fresh,402.46,16,4,False,True,True,High,1.8
TXN-2023-010513,CUST-327,2023-10-08,10,Sunday,Grocery,282.05,11,1,True,False,False,Low,1.0
TXN-2023-010514,CUST-327,2023-10-07,10,Saturday,Milk,112.02,4,2,True,False,False,Low,1.0
TXN-2023-010515,CUST-327,2023-10-04,10,Wednesday,Fresh,474.32,18,3,False,False,False,Medium,1.5
TXN-2023-010516,CUST-327,2023-11-16,11,Thursday,Grocery,478.01,19,2,False,False,False,Medium,1.5
TXN-2023-010517,CUST-327,2023-11-06,11,Monday,Fresh,264.75,10,2,True,False,False,Low,1.0
TXN-2023-010518,CUST-327,2023-11-15,11,Wednesday,Fresh,178.58,7,4,False,False,False,Medium,1.5
TXN-2023-010519,CUST-327,2023-12-10,12,Sunday,Frozen,247.98,9,2,False,False,False,Medium,1.5
TXN-2023-010520,CUST-327,2023-12-23,12,Saturday,Delicatessen,377.26,15,3,False,False,False,Medium,1.5
TXN-2023-010521,CUST-328,2023-01-12,1,Thursday,Milk,103.26,4,2,False,False,False,Medium,1.5
TXN-2023-010522,CUST-328,2023-01-23,1,Monday,Grocery,103.26,4,4,True,False,False,Low,1.0
TXN-2023-010523,CUST-328,2023-02-18,2,Saturday,Milk,105.6,4,4,True,False,False,Low,1.0
TXN-2023-010524,CUST-328,2023-02-23,2,Thursday,Frozen,105.6,4,3,True,False,False,Low,1.0
TXN-2023-010525,CUST-328,2023-02-19,2,Sunday,DetergentsPaper,75.31,3,1,False,False,False,Medium,1.5
TXN-2023-010526,CUST-328,2023-03-02,3,Thursday,Grocery,107.95,4,4,False,False,False,Medium,1.5
TXN-2023-010527,CUST-328,2023-03-25,3,Saturday,Fresh,47.81,1,1,False,False,False,Medium,1.5
TXN-2023-010528,CUST-328,2023-04-07,4,Friday,Milk,118.27,4,5,True,False,False,Low,1.0
TXN-2023-010529,CUST-328,2023-04-09,4,Sunday,Fresh,93.56,3,1,True,False,False,Low,1.0
TXN-2023-010530,CUST-328,2023-05-27,5,Saturday,Milk,123.21,4,4,False,False,False,Medium,1.5
TXN-2023-010531,CUST-328,2023-05-03,5,Wednesday,Fresh,123.21,4,4,True,True,False,Medium,1.3
TXN-2023-010532,CUST-328,2023-05-14,5,Sunday,Milk,100.01,4,1,True,False,False,Low,1.0
TXN-2023-010533,CUST-328,2023-06-25,6,Sunday,Fresh,126.73,5,1,False,False,False,Medium,1.5
TXN-2023-010534,CUST-328,2023-06-26,6,Monday,Grocery,126.73,5,2,True,False,False,Low,1.0
TXN-2023-010535,CUST-328,2023-06-23,6,Friday,Grocery,126.73,5,3,True,False,False,Low,1.0
TXN-2023-010536,CUST-328,2023-07-17,7,Monday,Grocery,136.53,5,5,True,False,True,Medium,1.2
TXN-2023-010537,CUST-328,2023-07-14,7,Friday,Grocery,146.67,5,3,False,False,False,Medium,1.5
TXN-2023-010538,CUST-328,2023-07-17,7,Monday,Milk,143.65,5,3,True,True,False,Medium,1.3
TXN-2023-010539,CUST-328,2023-07-08,7,Saturday,Grocery,91.22,3,4,False,False,False,Medium,1.5
TXN-2023-010540,CUST-328,2023-08-18,8,Friday,Milk,86.43,3,2,True,True,False,Medium,1.3
TXN-2023-010541,CUST-328,2023-08-10,8,Thursday,Delicatessen,113.18,4,5,True,False,False,Low,1.0
TXN-2023-010542,CUST-328,2023-08-01,8,Tuesday,Grocery,143.15,5,5,True,False,False,Low,1.0
TXN-2023-010543,CUST-328,2023-08-06,8,Sunday,Delicatessen,48.12,1,2,False,False,True,High,1.8
TXN-2023-010544,CUST-328,2023-09-23,9,Saturday,Grocery,134.94,5,4,False,False,False,Medium,1.5
TXN-2023-010545,CUST-328,2023-09-02,9,Saturday,Milk,134.94,5,1,True,False,True,Medium,1.2
TXN-2023-010546,CUST-328,2023-09-07,9,Thursday,Fresh,122.51,4,4,False,False,False,Medium,1.5
TXN-2023-010547,CUST-328,2023-10-09,10,Monday,Milk,140.81,5,4,True,False,False,Low,1.0
TXN-2023-010548,CUST-328,2023-10-07,10,Saturday,Grocery,140.81,5,1,True,False,False,Low,1.0
TXN-2023-010549,CUST-328,2023-11-17,11,Friday,Fresh,158.41,6,3,True,False,False,Low,1.0
TXN-2023-010550,CUST-328,2023-11-14,11,Tuesday,Grocery,158.41,6,1,False,False,False,Medium,1.5
TXN-2023-010551,CUST-328,2023-11-19,11,Sunday,Delicatessen,59.02,2,5,False,False,True,High,1.8
TXN-2023-010552,CUST-328,2023-11-13,11,Monday,Milk,101.49,4,1,True,False,True,Medium,1.2
TXN-2023-010553,CUST-328,2023-12-19,12,Tuesday,Grocery,125.56,5,4,False,True,False,High,1.8
TXN-2023-010554,CUST-328,2023-12-11,12,Monday,Grocery,61.28,2,3,True,False,False,Low,1.0
TXN-2023-010555,CUST-328,2023-12-18,12,Monday,Frozen,130.38,5,4,False,False,False,Medium,1.5
TXN-2023-010556,CUST-328,2023-12-25,12,Monday,Milk,164.27,6,1,False,False,False,Medium,1.5
TXN-2023-010557,CUST-329,2023-01-18,1,Wednesday,Fresh,824.62,32,5,True,False,False,Low,1.0
TXN-2023-010558,CUST-329,2023-01-15,1,Sunday,Frozen,2458.12,98,1,False,False,False,Medium,1.5
TXN-2023-010559,CUST-329,2023-01-02,1,Monday,Fresh,251.26,10,3,True,False,False,Low,1.0
TXN-2023-010560,CUST-329,2023-01-08,1,Sunday,Frozen,2188.15,87,3,True,False,True,Medium,1.2
TXN-2023-010561,CUST-329,2023-02-27,2,Monday,Milk,388.03,15,1,True,False,False,Low,1.0
TXN-2023-010562,CUST-329,2023-02-10,2,Friday,Fresh,1635.54,65,3,True,False,True,Medium,1.2
TXN-2023-010563,CUST-329,2023-03-15,3,Wednesday,Frozen,950.43,38,5,True,False,False,Low,1.0
TXN-2023-010564,CUST-329,2023-03-05,3,Sunday,Fresh,577.37,23,1,True,False,False,Low,1.0
TXN-2023-010565,CUST-329,2023-04-24,4,Monday,Milk,1355.78,54,2,True,False,False,Low,1.0
TXN-2023-010566,CUST-329,2023-04-13,4,Thursday,Frozen,945.42,37,4,True,False,False,Low,1.0
TXN-2023-010567,CUST-329,2023-04-17,4,Monday,Fresh,1615.28,64,3,False,False,False,Medium,1.5
TXN-2023-010568,CUST-329,2023-04-10,4,Monday,Fresh,795.01,31,4,True,False,False,Low,1.0
TXN-2023-010569,CUST-329,2023-05-14,5,Sunday,Fresh,393.73,15,3,True,False,False,Low,1.0
TXN-2023-010570,CUST-329,2023-05-07,5,Sunday,Grocery,1045.53,41,3,False,False,True,High,1.8
TXN-2023-010571,CUST-329,2023-05-09,5,Tuesday,Fresh,883.44,35,5,False,False,False,Medium,1.5
TXN-2023-010572,CUST-329,2023-05-24,5,Wednesday,Fresh,965.33,38,2,False,False,False,Medium,1.5
TXN-2023-010573,CUST-329,2023-06-05,6,Monday,Fresh,1104.44,44,5,True,False,False,Low,1.0
TXN-2023-010574,CUST-329,2023-06-15,6,Thursday,Frozen,245.6,9,4,True,False,False,Low,1.0
TXN-2023-010575,CUST-329,2023-06-13,6,Tuesday,Frozen,816.53,32,4,True,False,False,Low,1.0
TXN-2023-010576,CUST-329,2023-07-11,7,Tuesday,Milk,1043.9,41,1,True,False,False,Low,1.0
TXN-2023-010577,CUST-329,2023-07-01,7,Saturday,Fresh,529.61,21,2,True,True,False,Medium,1.3
TXN-2023-010578,CUST-329,2023-08-18,8,Friday,Frozen,787.32,31,3,False,False,False,Medium,1.5
TXN-2023-010579,CUST-329,2023-08-11,8,Friday,Fresh,190.71,7,2,False,False,False,Medium,1.5
TXN-2023-010580,CUST-329,2023-08-11,8,Friday,Fresh,1434.85,57,3,True,False,False,Low,1.0
TXN-2023-010581,CUST-329,2023-09-27,9,Wednesday,Grocery,418.58,16,2,True,False,False,Low,1.0
TXN-2023-010582,CUST-329,2023-09-10,9,Sunday,Milk,709.36,28,5,True,False,False,Low,1.0
TXN-2023-010583,CUST-329,2023-10-16,10,Monday,Fresh,1416.64,56,2,False,False,False,Medium,1.5
TXN-2023-010584,CUST-329,2023-10-28,10,Saturday,Fresh,727.88,29,1,False,False,False,Medium,1.5
TXN-2023-010585,CUST-329,2023-10-27,10,Friday,Fresh,842.53,33,1,False,False,False,Medium,1.5
TXN-2023-010586,CUST-329,2023-11-22,11,Wednesday,Fresh,571.67,22,2,False,True,False,High,1.8
TXN-2023-010587,CUST-329,2023-11-23,11,Thursday,Fresh,792.97,31,4,True,False,False,Low,1.0
TXN-2023-010588,CUST-329,2023-11-11,11,Saturday,Fresh,594.9,23,5,True,False,False,Low,1.0
TXN-2023-010589,CUST-329,2023-11-18,11,Saturday,Frozen,1084.3,43,1,True,False,False,Low,1.0
TXN-2023-010590,CUST-329,2023-12-24,12,Sunday,DetergentsPaper,966.09,38,3,True,False,False,Low,1.0
TXN-2023-010591,CUST-329,2023-12-26,12,Tuesday,Milk,573.07,22,5,True,False,False,Low,1.0
TXN-2023-010592,CUST-330,2023-01-08,1,Sunday,Frozen,994.08,39,4,True,False,False,Low,1.0
TXN-2023-010593,CUST-330,2023-01-17,1,Tuesday,Fresh,307.46,12,5,True,False,False,Low,1.0
TXN-2023-010594,CUST-330,2023-01-13,1,Friday,Grocery,488.13,19,4,False,False,False,Medium,1.5
TXN-2023-010595,CUST-330,2023-02-06,2,Monday,Frozen,369.09,14,4,False,False,False,Medium,1.5
TXN-2023-010596,CUST-330,2023-02-18,2,Saturday,Frozen,239.76,9,3,True,False,False,Low,1.0
TXN-2023-010597,CUST-330,2023-02-17,2,Friday,Frozen,508.13,20,5,True,False,False,Low,1.0
TXN-2023-010598,CUST-330,2023-02-07,2,Tuesday,Grocery,446.5,17,4,True,False,False,Low,1.0
TXN-2023-010599,CUST-330,2023-03-06,3,Monday,Frozen,450.98,18,3,False,False,False,Medium,1.5
TXN-2023-010600,CUST-330,2023-03-28,3,Tuesday,Grocery,999.63,39,5,True,False,False,Low,1.0
TXN-2023-010601,CUST-330,2023-04-25,4,Tuesday,Milk,216.21,8,1,True,False,False,Low,1.0
TXN-2023-010602,CUST-330,2023-04-24,4,Monday,Grocery,294.16,11,1,False,False,False,Medium,1.5
TXN-2023-010603,CUST-330,2023-04-10,4,Monday,Fresh,883.45,35,3,False,False,False,Medium,1.5
TXN-2023-010604,CUST-330,2023-05-21,5,Sunday,Frozen,337.63,13,2,False,False,False,Medium,1.5
TXN-2023-010605,CUST-330,2023-05-23,5,Tuesday,Milk,415.41,16,1,False,False,False,Medium,1.5
TXN-2023-010606,CUST-330,2023-05-17,5,Wednesday,Frozen,485.16,19,4,False,False,False,Medium,1.5
TXN-2023-010607,CUST-330,2023-05-16,5,Tuesday,Grocery,130.87,5,5,False,False,False,Medium,1.5
TXN-2023-010608,CUST-330,2023-06-19,6,Monday,Fresh,297.09,11,2,False,False,False,Medium,1.5
TXN-2023-010609,CUST-330,2023-06-10,6,Saturday,DetergentsPaper,352.59,14,4,True,False,False,Low,1.0
TXN-2023-010610,CUST-330,2023-07-10,7,Monday,Grocery,162.66,6,2,True,False,False,Low,1.0
TXN-2023-010611,CUST-330,2023-07-06,7,Thursday,Frozen,231.27,9,1,False,False,False,Medium,1.5
TXN-2023-010612,CUST-330,2023-08-13,8,Sunday,Grocery,996.19,39,1,False,False,False,Medium,1.5
TXN-2023-010613,CUST-330,2023-08-23,8,Wednesday,Frozen,236.33,9,2,True,False,False,Low,1.0
TXN-2023-010614,CUST-330,2023-08-28,8,Monday,Fresh,425.93,17,4,True,False,False,Low,1.0
TXN-2023-010615,CUST-330,2023-08-24,8,Thursday,Frozen,385.92,15,2,True,False,False,Low,1.0
TXN-2023-010616,CUST-330,2023-09-08,9,Friday,Grocery,302.35,12,3,True,False,False,Low,1.0
TXN-2023-010617,CUST-330,2023-09-27,9,Wednesday,Grocery,204.54,8,3,True,False,False,Low,1.0
TXN-2023-010618,CUST-330,2023-09-07,9,Thursday,Delicatessen,291.61,11,3,True,False,False,Low,1.0
TXN-2023-010619,CUST-330,2023-09-06,9,Wednesday,DetergentsPaper,946.92,37,4,True,False,False,Low,1.0
TXN-2023-010620,CUST-330,2023-10-24,10,Tuesday,Frozen,240.93,9,1,True,False,False,Low,1.0
TXN-2023-010621,CUST-330,2023-10-23,10,Monday,Delicatessen,391.65,15,4,True,False,False,Low,1.0
TXN-2023-010622,CUST-330,2023-10-18,10,Wednesday,Frozen,438.96,17,1,True,False,False,Low,1.0
TXN-2023-010623,CUST-330,2023-10-25,10,Wednesday,Frozen,597.25,23,4,False,False,False,Medium,1.5
TXN-2023-010624,CUST-330,2023-11-10,11,Friday,Grocery,702.43,28,3,True,False,False,Low,1.0
TXN-2023-010625,CUST-330,2023-11-20,11,Monday,Grocery,1116.28,44,2,True,False,False,Low,1.0
TXN-2023-010626,CUST-330,2023-12-16,12,Saturday,Fresh,581.37,23,5,True,False,False,Low,1.0
TXN-2023-010627,CUST-330,2023-12-23,12,Saturday,Fresh,99.23,3,1,True,True,False,Medium,1.3
TXN-2023-010628,CUST-330,2023-12-26,12,Tuesday,Frozen,581.42,23,4,True,False,False,Low,1.0
TXN-2023-010629,CUST-330,2023-12-13,12,Wednesday,Fresh,390.46,15,5,True,False,False,Low,1.0
TXN-2023-010630,CUST-331,2023-01-23,1,Monday,Fresh,211.14,8,4,True,False,False,Low,1.0
TXN-2023-010631,CUST-331,2023-01-27,1,Friday,Fresh,429.3,17,3,True,False,False,Low,1.0
TXN-2023-010632,CUST-331,2023-01-19,1,Thursday,Grocery,560.77,22,4,False,False,False,Medium,1.5
TXN-2023-010633,CUST-331,2023-01-24,1,Tuesday,Grocery,557.53,22,4,True,False,False,Low,1.0
TXN-2023-010634,CUST-331,2023-01-18,1,Wednesday,Frozen,414.12,16,3,True,False,False,Low,1.0
TXN-2023-010635,CUST-331,2023-02-26,2,Sunday,Fresh,206.78,8,3,True,True,False,Medium,1.3
TXN-2023-010636,CUST-331,2023-02-18,2,Saturday,Fresh,270.65,10,3,False,False,False,Medium,1.5
TXN-2023-010637,CUST-331,2023-02-25,2,Saturday,Fresh,434.59,17,5,True,False,True,Medium,1.2
TXN-2023-010638,CUST-331,2023-03-06,3,Monday,Fresh,343.28,13,5,True,False,False,Low,1.0
TXN-2023-010639,CUST-331,2023-03-17,3,Friday,Grocery,242.97,9,1,True,False,False,Low,1.0
TXN-2023-010640,CUST-331,2023-03-06,3,Monday,Fresh,391.85,15,2,False,False,False,Medium,1.5
TXN-2023-010641,CUST-331,2023-03-21,3,Tuesday,Frozen,459.32,18,3,False,False,False,Medium,1.5
TXN-2023-010642,CUST-331,2023-03-04,3,Saturday,Grocery,583.38,23,1,True,False,False,Low,1.0
TXN-2023-010643,CUST-331,2023-04-09,4,Sunday,Frozen,470.03,18,5,False,False,False,Medium,1.5
TXN-2023-010644,CUST-331,2023-04-24,4,Monday,Fresh,433.57,17,2,False,False,False,Medium,1.5
TXN-2023-010645,CUST-331,2023-04-14,4,Friday,Frozen,222.02,8,2,True,False,False,Low,1.0
TXN-2023-010646,CUST-331,2023-04-06,4,Thursday,Frozen,291.46,11,3,True,False,False,Low,1.0
TXN-2023-010647,CUST-331,2023-04-01,4,Saturday,Frozen,299.17,11,2,False,False,False,Medium,1.5
TXN-2023-010648,CUST-331,2023-05-19,5,Friday,Fresh,453.07,18,3,True,True,False,Medium,1.3
TXN-2023-010649,CUST-331,2023-05-15,5,Monday,Grocery,248.39,9,1,False,True,False,High,1.8
TXN-2023-010650,CUST-331,2023-05-11,5,Thursday,Frozen,452.66,18,3,False,False,False,Medium,1.5
TXN-2023-010651,CUST-331,2023-05-19,5,Friday,Fresh,295.31,11,3,True,False,False,Low,1.0
TXN-2023-010652,CUST-331,2023-06-03,6,Saturday,Milk,1224.94,48,3,True,False,False,Low,1.0
TXN-2023-010653,CUST-331,2023-06-08,6,Thursday,Frozen,337.21,13,5,False,False,False,Medium,1.5
TXN-2023-010654,CUST-331,2023-06-27,6,Tuesday,Grocery,429.31,17,3,True,False,False,Low,1.0
TXN-2023-010655,CUST-331,2023-06-17,6,Saturday,Frozen,238.28,9,5,True,False,False,Low,1.0
TXN-2023-010656,CUST-331,2023-06-02,6,Friday,Grocery,524.64,20,4,True,False,False,Low,1.0
TXN-2023-010657,CUST-331,2023-07-24,7,Monday,Grocery,536.02,21,4,False,False,True,High,1.8
TXN-2023-010658,CUST-331,2023-07-19,7,Wednesday,Frozen,204.18,8,4,True,True,False,Medium,1.3
TXN-2023-010659,CUST-331,2023-07-08,7,Saturday,Frozen,159.55,6,5,True,True,False,Medium,1.3
TXN-2023-010660,CUST-331,2023-07-13,7,Thursday,Grocery,523.35,20,3,True,False,False,Low,1.0
TXN-2023-010661,CUST-331,2023-08-21,8,Monday,Grocery,400.52,16,2,False,False,False,Medium,1.5
TXN-2023-010662,CUST-331,2023-08-17,8,Thursday,Grocery,380.68,15,1,False,False,False,Medium,1.5
TXN-2023-010663,CUST-331,2023-08-14,8,Monday,Fresh,709.39,28,5,False,False,False,Medium,1.5
TXN-2023-010664,CUST-331,2023-08-01,8,Tuesday,Frozen,258.62,10,1,True,False,False,Low,1.0
TXN-2023-010665,CUST-331,2023-08-02,8,Wednesday,Grocery,349.93,13,4,True,False,False,Low,1.0
TXN-2023-010666,CUST-331,2023-09-16,9,Saturday,Fresh,388.76,15,2,True,False,False,Low,1.0
TXN-2023-010667,CUST-331,2023-09-11,9,Monday,Grocery,219.41,8,4,True,False,True,Medium,1.2
TXN-2023-010668,CUST-331,2023-09-22,9,Friday,Delicatessen,625.65,25,5,True,False,False,Low,1.0
TXN-2023-010669,CUST-331,2023-09-03,9,Sunday,Fresh,246.97,9,1,True,True,False,Medium,1.3
TXN-2023-010670,CUST-331,2023-09-14,9,Thursday,Grocery,325.44,13,4,True,False,False,Low,1.0
TXN-2023-010671,CUST-331,2023-10-22,10,Sunday,Fresh,347.26,13,1,True,False,False,Low,1.0
TXN-2023-010672,CUST-331,2023-10-22,10,Sunday,Milk,235.55,9,3,False,False,False,Medium,1.5
TXN-2023-010673,CUST-331,2023-10-14,10,Saturday,Milk,372.31,14,3,True,True,False,Medium,1.3
TXN-2023-010674,CUST-331,2023-10-20,10,Friday,Fresh,463.83,18,5,True,False,False,Low,1.0
TXN-2023-010675,CUST-331,2023-11-02,11,Thursday,Fresh,731.26,29,5,True,False,False,Low,1.0
TXN-2023-010676,CUST-331,2023-11-11,11,Saturday,Fresh,277.59,11,3,False,False,False,Medium,1.5
TXN-2023-010677,CUST-331,2023-11-14,11,Tuesday,Frozen,630.1,25,2,True,False,False,Low,1.0
TXN-2023-010678,CUST-331,2023-12-04,12,Monday,Milk,243.82,9,1,True,False,False,Low,1.0
TXN-2023-010679,CUST-331,2023-12-12,12,Tuesday,Grocery,384.68,15,1,True,True,False,Medium,1.3
TXN-2023-010680,CUST-331,2023-12-14,12,Thursday,Fresh,627.0,25,1,False,True,False,High,1.8
TXN-2023-010681,CUST-331,2023-12-15,12,Friday,Fresh,302.44,12,1,True,False,False,Low,1.0
TXN-2023-010682,CUST-331,2023-12-17,12,Sunday,Fresh,509.97,20,2,False,False,False,Medium,1.5
TXN-2023-010683,CUST-332,2023-01-14,1,Saturday,Frozen,3745.87,149,5,True,False,False,Low,1.0
TXN-2023-010684,CUST-332,2023-01-18,1,Wednesday,Grocery,5321.79,212,3,True,False,False,Low,1.0
TXN-2023-010685,CUST-332,2023-02-20,2,Monday,Milk,4766.1,190,1,True,False,True,Medium,1.2
TXN-2023-010686,CUST-332,2023-03-13,3,Monday,Grocery,5572.33,222,3,True,False,False,Low,1.0
TXN-2023-010687,CUST-332,2023-03-01,3,Wednesday,DetergentsPaper,3862.37,154,5,True,False,False,Low,1.0
TXN-2023-010688,CUST-332,2023-04-14,4,Friday,Fresh,2682.25,107,4,True,False,False,Low,1.0
TXN-2023-010689,CUST-332,2023-05-17,5,Wednesday,Fresh,2282.97,91,1,True,False,False,Low,1.0
TXN-2023-010690,CUST-332,2023-06-19,6,Monday,Grocery,9941.66,397,4,True,False,False,Low,1.0
TXN-2023-010691,CUST-332,2023-07-24,7,Monday,Grocery,2725.04,109,1,True,True,False,Medium,1.3
TXN-2023-010692,CUST-332,2023-08-09,8,Wednesday,Frozen,2444.24,97,1,True,False,False,Low,1.0
TXN-2023-010693,CUST-332,2023-09-02,9,Saturday,Milk,6400.51,256,1,True,False,False,Low,1.0
TXN-2023-010694,CUST-332,2023-10-26,10,Thursday,Grocery,4503.45,180,5,True,False,False,Low,1.0
TXN-2023-010695,CUST-332,2023-11-25,11,Saturday,Grocery,2481.23,99,4,True,True,False,Medium,1.3
TXN-2023-010696,CUST-332,2023-12-19,12,Tuesday,Milk,6918.18,276,2,True,False,False,Low,1.0
TXN-2023-010697,CUST-332,2023-12-12,12,Tuesday,Fresh,1237.02,49,1,True,False,True,Medium,1.2
TXN-2023-010698,CUST-333,2023-01-23,1,Monday,Delicatessen,734.95,29,2,False,False,False,Medium,1.5
TXN-2023-010699,CUST-333,2023-01-09,1,Monday,Milk,604.0,24,3,False,False,False,Medium,1.5
TXN-2023-010700,CUST-333,2023-01-24,1,Tuesday,Delicatessen,289.03,11,3,False,False,False,Medium,1.5
TXN-2023-010701,CUST-333,2023-01-03,1,Tuesday,Fresh,655.57,26,4,True,False,False,Low,1.0
TXN-2023-010702,CUST-333,2023-01-17,1,Tuesday,Fresh,680.09,27,1,False,False,False,Medium,1.5
TXN-2023-010703,CUST-333,2023-02-04,2,Saturday,Fresh,711.7,28,4,True,False,False,Low,1.0
TXN-2023-010704,CUST-333,2023-02-08,2,Wednesday,Fresh,474.04,18,4,False,False,False,Medium,1.5
TXN-2023-010705,CUST-333,2023-02-11,2,Saturday,Fresh,875.23,35,4,True,False,True,Medium,1.2
TXN-2023-010706,CUST-333,2023-02-19,2,Sunday,Fresh,598.66,23,1,True,False,True,Medium,1.2
TXN-2023-010707,CUST-333,2023-02-25,2,Saturday,Fresh,316.16,12,2,True,False,False,Low,1.0
TXN-2023-010708,CUST-333,2023-03-27,3,Monday,Fresh,632.28,25,1,False,False,False,Medium,1.5
TXN-2023-010709,CUST-333,2023-03-09,3,Thursday,Grocery,577.34,23,2,False,False,False,Medium,1.5
TXN-2023-010710,CUST-333,2023-03-17,3,Friday,Fresh,1744.19,69,3,False,False,False,Medium,1.5
TXN-2023-010711,CUST-333,2023-03-06,3,Monday,Milk,569.26,22,5,False,False,False,Medium,1.5
TXN-2023-010712,CUST-333,2023-04-17,4,Monday,Fresh,1169.81,46,4,False,False,False,Medium,1.5
TXN-2023-010713,CUST-333,2023-04-07,4,Friday,Fresh,270.75,10,1,True,False,False,Low,1.0
TXN-2023-010714,CUST-333,2023-04-22,4,Saturday,Milk,1466.91,58,2,True,False,False,Low,1.0
TXN-2023-010715,CUST-333,2023-05-18,5,Thursday,Milk,284.32,11,5,True,False,False,Low,1.0
TXN-2023-010716,CUST-333,2023-05-12,5,Friday,Delicatessen,429.72,17,4,True,False,False,Low,1.0
TXN-2023-010717,CUST-333,2023-05-23,5,Tuesday,Milk,785.26,31,4,True,False,False,Low,1.0
TXN-2023-010718,CUST-333,2023-05-17,5,Wednesday,Delicatessen,368.75,14,2,True,False,True,Medium,1.2
TXN-2023-010719,CUST-333,2023-06-09,6,Friday,Delicatessen,394.22,15,4,False,False,False,Medium,1.5
TXN-2023-010720,CUST-333,2023-06-05,6,Monday,Fresh,224.63,8,3,True,False,False,Low,1.0
TXN-2023-010721,CUST-333,2023-06-09,6,Friday,Fresh,559.93,22,3,False,False,False,Medium,1.5
TXN-2023-010722,CUST-333,2023-06-05,6,Monday,Fresh,941.18,37,1,True,False,False,Low,1.0
TXN-2023-010723,CUST-333,2023-07-24,7,Monday,Milk,427.27,17,1,True,False,False,Low,1.0
TXN-2023-010724,CUST-333,2023-07-14,7,Friday,Grocery,803.94,32,3,False,False,False,Medium,1.5
TXN-2023-010725,CUST-333,2023-07-04,7,Tuesday,Fresh,583.49,23,2,True,False,True,Medium,1.2
TXN-2023-010726,CUST-333,2023-07-13,7,Thursday,Milk,407.16,16,4,True,False,False,Low,1.0
TXN-2023-010727,CUST-333,2023-08-21,8,Monday,Fresh,363.02,14,2,False,False,False,Medium,1.5
TXN-2023-010728,CUST-333,2023-08-20,8,Sunday,Delicatessen,604.98,24,1,True,False,False,Low,1.0
TXN-2023-010729,CUST-333,2023-08-02,8,Wednesday,Delicatessen,897.04,35,2,True,False,False,Low,1.0
